Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
278,0,-28.3948,151.074,99.9994,-377.337,66.8428,1131.99
279,0,-32.6729,152.522,99.7765,-371.083,59.8234,1126.59
280,0,-37.4256,154.116,99.3575,-364.122,52.9123,1121.86
281,0,-42.5871,155.817,98.7219,-356.552,46.1941,1117.87
282,0,-48.0604,157.578,97.8552,-348.498,39.7274,1114.67
283,0,-53.7239,159.349,96.7563,-340.099,33.5584,1112.25
284,0,-59.4514,161.086,95.438,-331.49,27.6835,1110.55
285,0,-65.1133,162.752,93.9254,-322.794,22.0639,1109.46
286,0,-70.6132,164.312,92.2527,-314.089,16.6612,1108.86
287,0,-75.8471,165.75,90.4698,-305.456,11.3884,1108.54
288,0,-80.7761,167.055,88.6247,-296.917,6.17349,1108.35
289,0,-85.3641,168.221,86.7656,-288.488,0.94536,1108.1
290,0,-89.6008,169.245,84.929,-280.144,-4.37247,1107.63
291,0,-93.4828,170.126,83.1349,-271.831,-9.85621,1106.85
292,0,-97.0233,170.874,81.3971,-263.5,-15.602,1105.65
293,0,-100.098,171.517,79.6683,-255.255,-21.5519,1104.01
294,0,-102.764,172.034,78.1527,-246.918,-27.788,1101.76
295,0,-105.121,172.419,76.7663,-238.448,-34.3929,1099.02
296,0,-107.147,172.654,75.5618,-229.893,-41.261,1095.76
297,0,-108.804,172.744,74.5621,-221.27,-48.3646,1092
298,0,-110.144,172.688,73.7873,-212.586,-55.6108,1087.82
299,0,-111.122,172.49,73.2552,-203.893,-62.9226,1083.33
300,0,-111.773,172.165,72.9865,-195.235,-70.1979,1078.66
301,0,-111.831,171.848,73.0286,-186.651,-77.2781,1073.98
302,0,-111.316,171.511,73.149,-178.547,-84.0108,1069.59
303,0,-110.507,171.096,73.4715,-170.841,-90.3945,1065.58
304,0,-109.468,170.637,73.9636,-163.563,-96.4223,1062.15
305,0,-108.311,170.128,74.5956,-156.708,-102.106,1059.45
306,0,-107.1,169.593,75.3575,-150.362,-107.458,1057.57
307,0,-105.874,169.045,76.2127,-144.515,-112.504,1056.59
308,0,-104.627,168.508,77.1389,-139.201,-117.255,1056.52
309,0,-103.346,168.001,78.1143,-134.426,-121.724,1057.36
310,0,-102.01,167.528,79.1296,-130.197,-125.926,1059.07
311,0,-100.6,167.09,80.1846,-126.507,-129.851,1061.56
312,0,-99.0967,166.686,81.2623,-123.317,-133.552,1064.76
313,0,-97.4874,166.31,82.3572,-120.591,-137.05,1068.57
314,0,-95.7664,165.956,83.4563,-118.275,-140.374,1072.86
315,0,-93.9239,165.615,84.541,-116.302,-143.552,1077.55
316,0,-92.027,165.281,85.6145,-114.628,-146.574,1082.5
317,0,-90.0378,164.938,86.6379,-113.149,-149.471,1087.64
318,0,-88.0208,164.585,87.6107,-111.809,-152.243,1092.87
319,0,-86.016,164.209,88.5193,-110.519,-154.858,1098.09
320,0,-84.0387,163.798,89.3781,-109.257,-157.274,1103.16
321,0,-82.0957,163.354,90.185,-107.983,-159.509,1107.95
322,0,-80.1863,162.89,90.9407,-106.686,-161.617,1112.34
323,0,-78.2964,162.416,91.6492,-105.381,-163.659,1116.22
324,0,-76.398,161.942,92.3146,-104.092,-165.698,1119.52
325,0,-74.4831,161.477,92.9419,-102.837,-167.805,1122.17
326,0,-72.5255,161.017,93.5486,-101.657,-170.005,1124.12
327,0,-70.4877,160.565,94.1178,-100.539,-172.384,1125.36
328,0,-68.3605,160.109,94.6723,-99.5142,-174.923,1125.88
329,0,-66.1169,159.614,95.2457,-98.6436,-177.643,1125.61
330,0,-63.7904,159.116,95.7685,-97.7431,-180.504,1124.8
331,0,-61.3595,158.579,96.2852,-96.8744,-183.503,1123.33
332,0,-58.8539,158.028,96.7529,-95.9474,-186.615,1121.42
333,0,-56.2666,157.406,97.2179,-94.991,-189.817,1119.19
334,0,-53.6444,156.736,97.6479,-93.8742,-193.052,1116.79
335,0,-51.0208,156.019,98.0416,-92.5295,-196.256,1114.41
336,0,-48.4238,155.268,98.3931,-90.8943,-199.403,1112.24
337,0,-45.8906,154.496,98.7032,-88.9078,-202.444,1110.46
338,0,-43.4441,153.719,98.972,-86.5192,-205.35,1109.25
339,0,-41.1032,152.952,99.2023,-83.6901,-208.103,1108.74
340,0,-38.8744,152.212,99.3984,-80.4013,-210.688,1109.03
341,0,-36.7735,151.516,99.561,-76.626,-213.132,1110.19
342,0,-34.7662,150.866,99.6973,-72.3963,-215.432,1112.21
343,0,-32.8514,150.271,99.8099,-67.7173,-217.619,1115.05
344,0,-31.0171,149.732,99.9048,-62.613,-219.714,1118.65
345,0,-29.2208,149.244,99.9764,-57.1327,-221.754,1122.88
346,0,-27.4419,148.799,100.027,-51.3108,-223.768,1127.6
347,0,-25.6549,148.383,100.055,-45.178,-225.78,1132.67
348,0,-23.8368,147.982,100.056,-38.7665,-227.809,1137.91
349,0,-21.97,147.579,100.025,-32.0877,-229.868,1143.16
350,0,-20.0461,147.158,99.9576,-25.1479,-231.967,1148.27
351,0,-18.0506,146.696,99.8482,-17.9387,-234.106,1153.09
352,0,-15.9831,146.182,99.6847,-10.4469,-236.301,1157.52
353,0,-13.8577,145.603,99.4689,-2.65531,-238.55,1161.45
354,0,-11.6773,144.954,99.1944,5.43178,-240.861,1164.78
355,0,-9.44784,144.231,98.8621,13.8028,-243.248,1167.46
356,0,-7.1823,143.438,98.475,22.4384,-245.714,1169.39
357,0,-4.88803,142.58,98.03,31.3097,-248.297,1170.52
358,0,-2.57978,141.659,97.5469,40.3783,-250.966,1170.76
359,0,-0.266177,140.686,97.0343,49.5891,-253.727,1170.03
360,0,2.05974,139.669,96.501,58.8569,-256.592,1168.27
361,0,4.39911,138.618,95.9584,68.0952,-259.544,1165.42
362,0,6.76257,137.537,95.4161,77.2129,-262.561,1161.46
363,0,9.15381,136.428,94.8773,86.1459,-265.611,1156.41
364,0,11.5808,135.3,94.3395,94.8145,-268.686,1150.35
365,0,14.0425,134.153,93.7979,103.186,-271.747,1143.39
366,0,16.5379,132.988,93.243,111.227,-274.769,1135.69
367,0,19.0655,131.81,92.6657,118.896,-277.722,1127.43
368,0,21.6224,130.629,92.0499,126.155,-280.584,1118.79
369,0,24.2087,129.451,91.3853,132.945,-283.328,1109.98
370,0,26.8197,128.292,90.6606,139.21,-285.93,1101.17
371,0,29.4534,127.157,89.8691,144.903,-288.368,1092.53
372,0,32.0931,126.066,88.997,149.998,-290.651,1084.22
