Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
184,0,34.1721,120.327,133.206,-273.975,-90.3101,1151.8
185,0,32.4447,121.056,133.434,-273.525,-89.2138,1152.88
186,0,30.7794,121.734,133.604,-272.959,-88.1549,1153.92
187,0,29.1966,122.368,133.709,-272.333,-87.1643,1154.88
188,0,27.6911,122.947,133.76,-271.625,-86.1774,1155.76
189,0,26.2772,123.488,133.745,-270.876,-85.2781,1156.54
190,0,24.9455,123.992,133.672,-270.072,-84.432,1157.22
191,0,23.6923,124.449,133.554,-269.196,-83.6083,1157.79
192,0,22.5144,124.873,133.383,-268.248,-82.828,1158.24
193,0,21.4044,125.265,133.169,-267.206,-82.0857,1158.59
194,0,20.3588,125.627,132.914,-266.054,-81.3791,1158.84
195,0,19.3766,125.962,132.622,-264.778,-80.7078,1158.98
196,0,18.46,126.269,132.295,-263.363,-80.0695,1159.04
197,0,17.6117,126.55,131.935,-261.796,-79.4673,1159.02
198,0,16.838,126.805,131.546,-260.072,-78.9043,1158.93
199,0,16.145,127.032,131.128,-258.188,-78.3864,1158.79
200,0,15.5433,127.231,130.684,-256.146,-77.9176,1158.61
201,0,15.0345,127.402,130.218,-253.951,-77.5094,1158.39
202,0,14.6245,127.545,129.733,-251.609,-77.1695,1158.15
203,0,14.315,127.661,129.232,-249.128,-76.9095,1157.88
204,0,14.105,127.751,128.718,-246.515,-76.7425,1157.59
205,0,13.9903,127.818,128.195,-243.777,-76.6826,1157.27
206,0,13.981,127.864,127.673,-240.952,-76.7521,1156.92
207,0,14.0348,127.897,127.137,-237.975,-76.9513,1156.55
208,0,14.1392,127.921,126.593,-234.852,-77.292,1156.16
209,0,14.3185,127.935,126.053,-231.634,-77.8137,1155.7
210,0,14.5431,127.947,125.515,-228.303,-78.508,1155.2
211,0,14.7998,127.961,124.977,-224.841,-79.3927,1154.64
212,0,15.0783,127.981,124.44,-221.251,-80.4748,1154.03
213,0,15.368,128.006,123.905,-217.521,-81.7495,1153.35
214,0,15.6576,128.04,123.375,-213.65,-83.2283,1152.61
215,0,15.9378,128.083,122.85,-209.633,-84.9036,1151.81
216,0,16.205,128.135,122.328,-205.461,-86.7751,1150.95
217,0,16.4514,128.194,121.816,-201.137,-88.8317,1150.05
218,0,16.6673,128.263,121.31,-196.646,-91.0779,1149.09
219,0,16.8547,128.339,120.815,-191.995,-93.4967,1148.08
220,0,17.0149,128.422,120.328,-187.191,-96.0835,1147.05
221,0,17.1423,128.515,119.854,-182.233,-98.834,1145.99
222,0,17.235,128.614,119.393,-177.112,-101.729,1144.92
223,0,17.2904,128.728,118.949,-171.853,-104.779,1143.86
224,0,17.3066,128.857,118.521,-166.45,-107.968,1142.81
225,0,17.2789,129.002,118.113,-160.907,-111.289,1141.77
226,0,17.2002,129.173,117.725,-155.234,-114.75,1140.75
227,0,17.0649,129.362,117.362,-149.414,-118.307,1139.75
228,0,16.8642,129.58,117.026,-143.465,-121.99,1138.75
229,0,16.5867,129.823,116.724,-137.372,-125.753,1137.74
230,0,16.2276,130.102,116.451,-131.16,-129.633,1136.72
231,0,15.7764,130.4,116.221,-124.801,-133.543,1135.66
232,0,15.2323,130.73,116.028,-118.334,-137.53,1134.58
233,0,14.5888,131.077,115.883,-111.747,-141.524,1133.48
234,0,13.8487,131.443,115.782,-105.07,-145.529,1132.39
235,0,13.018,131.832,115.717,-98.3357,-149.565,1131.34
236,0,12.0986,132.225,115.698,-91.548,-153.544,1130.4
237,0,11.1014,132.615,115.723,-84.7386,-157.449,1129.62
238,0,10.0347,133.01,115.779,-77.9524,-161.308,1129.09
239,0,8.90576,133.394,115.876,-71.2089,-165.042,1128.87
240,0,7.73238,133.772,115.991,-64.5586,-168.703,1129.05
241,0,6.52432,134.133,116.133,-58.0361,-172.228,1129.66
242,0,5.29812,134.495,116.323,-51.7844,-175.553,1130.8
243,0,4.04331,134.821,116.504,-45.6234,-178.788,1132.4
244,0,2.77901,135.127,116.701,-39.7067,-181.861,1134.47
245,0,1.51287,135.413,116.923,-34.0787,-184.746,1137.02
246,0,0.253613,135.679,117.162,-28.7784,-187.442,1140.01
247,0,-0.995949,135.928,117.421,-23.8366,-189.959,1143.42
248,0,-2.23144,136.163,117.7,-19.2727,-192.289,1147.2
249,0,-3.45387,136.383,117.999,-15.0965,-194.442,1151.29
250,0,-4.65795,136.591,118.313,-11.3125,-196.43,1155.62
251,0,-5.84874,136.785,118.649,-7.91015,-198.241,1160.11
252,0,-7.02404,136.972,118.996,-4.878,-199.918,1164.67
253,0,-8.19078,137.15,119.353,-2.17932,-201.476,1169.17
254,0,-9.3537,137.318,119.723,0.216519,-202.901,1173.49
255,0,-10.5033,137.452,120.096,2.4228,-204.167,1177.48
256,0,-11.6708,137.617,120.476,4.30884,-205.439,1181.12
257,0,-12.898,137.759,120.85,6.19841,-206.623,1184.16
258,0,-14.14,137.928,121.218,7.88992,-207.83,1186.64
259,0,-15.4645,138.094,121.568,9.68641,-209.019,1188.38
260,0,-16.8385,138.301,121.9,11.4234,-210.285,1189.46
261,0,-18.3261,138.53,122.2,13.3701,-211.594,1189.75
262,0,-19.9498,138.825,122.478,15.4448,-213.026,1189.35
263,0,-21.6574,139.171,122.7,17.7073,-214.551,1188.3
264,0,-23.5156,139.584,122.878,20.2266,-216.172,1186.66
265,0,-25.5415,140.076,123.004,23.0217,-217.9,1184.5
266,0,-27.7398,140.655,123.062,26.1153,-219.742,1181.9
267,0,-30.127,141.325,123.054,29.5096,-221.677,1178.97
268,0,-32.7164,142.085,122.969,33.2149,-223.689,1175.78
269,0,-35.5121,142.937,122.8,37.2249,-225.782,1172.4
270,0,-38.5129,143.873,122.538,41.5353,-227.936,1168.91
271,0,-41.7144,144.884,122.172,46.141,-230.14,1165.34
272,0,-45.1114,145.96,121.692,51.039,-232.394,1161.74
273,0,-48.6788,147.084,121.09,56.2236,-234.683,1158.13
274,0,-52.3974,148.24,120.355,61.6883,-237.007,1154.53
275,0,-56.2331,149.413,119.482,67.4157,-239.365,1150.97
276,0,-60.1516,150.581,118.471,73.393,-241.743,1147.46
277,0,-64.1098,151.732,117.323,79.585,-244.142,1144.02
278,0,-68.0538,152.844,116.045,85.9552,-246.552,1140.68
279,0,-71.9441,153.909,114.647,92.4571,-248.979,1137.46
280,0,-75.7166,154.905,113.151,99.0422,-251.389,1134.4
