Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
264,0,-0.563851,152.204,109.487,-52.1054,-103.084,1387.08
265,0,-0.498674,151.825,110.065,-52.2559,-103.811,1393.58
266,0,-0.511679,151.394,110.672,-52.192,-104.456,1399.21
267,0,-0.494029,150.954,111.251,-52.1228,-105.208,1403.96
268,0,-0.475388,150.488,111.824,-52.0092,-105.957,1407.82
269,0,-0.449705,149.994,112.393,-51.8558,-106.701,1410.79
270,0,-0.416973,149.478,112.962,-51.6891,-107.452,1412.9
271,0,-0.387314,148.933,113.535,-51.4804,-108.135,1414.15
272,0,-0.372241,148.365,114.147,-51.29,-108.967,1414.54
273,0,-0.368726,147.784,114.752,-51.0454,-109.583,1414.08
274,0,-0.388274,147.202,115.369,-50.8443,-110.223,1412.73
275,0,-0.40666,146.619,115.984,-50.6299,-110.883,1410.51
276,0,-0.453375,146.031,116.621,-50.4574,-111.519,1407.38
277,0,-0.489635,145.441,117.249,-50.2684,-112.194,1403.34
278,0,-0.52792,144.858,117.874,-50.1155,-112.903,1398.38
279,0,-0.63135,144.266,118.509,-49.9245,-113.624,1392.46
280,0,-0.67051,143.693,119.105,-49.7802,-114.443,1385.6
281,0,-0.749093,143.126,119.682,-49.5833,-115.337,1377.73
282,0,-0.791111,142.58,120.209,-49.4,-116.347,1368.89
283,0,-0.873982,142.066,120.716,-49.2497,-117.389,1359.03
284,0,-0.952693,141.552,121.149,-48.905,-118.767,1348.1
285,0,-1.00812,141.072,121.549,-48.653,-120.148,1336.18
286,0,-1.06552,140.645,121.895,-48.4503,-121.705,1323.32
287,0,-1.11411,140.232,122.174,-48.1074,-123.482,1309.44
288,0,-1.1881,139.856,122.382,-47.6482,-125.507,1294.59
289,0,-1.27396,139.517,122.518,-47.0741,-127.771,1278.83
290,0,-1.38497,139.207,122.579,-46.331,-130.277,1262.22
291,0,-1.51258,138.94,122.553,-45.4216,-133.043,1244.85
292,0,-1.65295,138.719,122.437,-44.346,-136.072,1226.84
293,0,-1.79442,138.552,122.227,-43.1374,-139.37,1208.37
294,0,-1.92787,138.453,121.916,-41.8354,-142.937,1189.67
295,0,-2.04047,138.437,121.498,-40.4906,-146.779,1171.03
296,0,-2.11663,138.526,120.964,-39.1667,-150.905,1152.79
297,0,-2.17193,138.731,120.316,-37.8978,-155.308,1135.27
298,0,-2.18797,139.075,119.539,-36.7503,-160.002,1118.78
299,0,-2.15413,139.571,118.618,-35.7712,-164.983,1103.61
300,0,-2.09805,140.229,117.551,-34.933,-170.232,1089.98
301,0,-2.0358,141.057,116.332,-34.2563,-175.75,1078.05
302,0,-1.95064,142.056,114.944,-33.7512,-181.514,1067.91
303,0,-1.86012,143.225,113.377,-33.3939,-187.511,1059.59
304,0,-1.77551,144.553,111.634,-33.1652,-193.697,1053.08
305,0,-1.69871,146.033,109.706,-33.0556,-200.051,1048.29
306,0,-1.63839,147.649,107.599,-33.0427,-206.529,1045.13
307,0,-1.59516,149.387,105.314,-33.1142,-213.09,1043.45
308,0,-1.56525,151.225,102.862,-33.2617,-219.68,1043.11
309,0,-1.54712,153.147,100.247,-33.4692,-226.252,1043.95
310,0,-1.54014,155.133,97.4804,-33.7113,-232.746,1045.8
311,0,-1.53541,157.162,94.5724,-33.9764,-239.104,1048.5
312,0,-1.53204,159.216,91.5339,-34.2384,-245.269,1051.89
313,0,-1.50979,161.273,88.3695,-34.4919,-251.191,1055.83
314,0,-1.46922,163.313,85.0904,-34.7105,-256.823,1060.17
315,0,-1.40189,165.314,81.7047,-34.8844,-262.122,1064.78
316,0,-1.3153,167.264,78.2287,-34.9864,-267.055,1069.52
317,0,-1.19668,169.139,74.6717,-35.026,-271.594,1074.27
318,0,-1.05042,170.924,71.0514,-34.9949,-275.723,1078.93
319,0,-0.862864,172.598,67.3846,-34.9206,-279.429,1083.39
320,0,-0.645169,174.155,63.6929,-34.7967,-282.72,1087.53
321,0,-0.393984,175.584,59.9967,-34.6469,-285.607,1091.28
