Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
141,0,-6.40236,134.253,123.611,-25.3716,-45.0848,1263.75
142,0,-6.95735,134.333,123.72,-24.5468,-43.6301,1260.24
143,0,-7.46474,134.444,123.77,-23.7239,-42.3808,1258.3
144,0,-7.92088,134.566,123.774,-22.9052,-41.2699,1257.79
145,0,-8.33381,134.694,123.752,-22.0956,-40.2462,1258.6
146,0,-8.70907,134.818,123.717,-21.3036,-39.255,1260.54
147,0,-9.0535,134.936,123.676,-20.522,-38.2732,1263.47
148,0,-9.37624,135.048,123.64,-19.7572,-37.2684,1267.2
149,0,-9.68319,135.159,123.612,-19.0178,-36.2394,1271.58
150,0,-9.97919,135.274,123.594,-18.3102,-35.1887,1276.46
151,0,-10.2685,135.398,123.588,-17.6399,-34.1217,1281.69
152,0,-10.5519,135.537,123.589,-17.007,-33.0666,1287.17
153,0,-10.8254,135.692,123.601,-16.4269,-32.0357,1292.77
154,0,-11.0847,135.867,123.613,-15.8927,-31.0616,1298.42
155,0,-11.3217,136.057,123.629,-15.4165,-30.1554,1304.03
156,0,-11.5292,136.261,123.645,-14.9974,-29.3332,1309.52
157,0,-11.7529,136.54,123.605,-14.6483,-28.7334,1314.95
158,0,-11.8501,136.767,123.607,-14.3761,-28.2172,1319.95
159,0,-11.9267,136.951,123.635,-14.0904,-27.6334,1324.71
160,0,-11.9629,137.128,123.657,-13.8426,-27.1526,1329.13
161,0,-11.9572,137.291,123.677,-13.6114,-26.7743,1333.15
162,0,-11.9082,137.433,123.693,-13.3837,-26.4967,1336.74
163,0,-11.8349,137.556,123.71,-13.1379,-26.3189,1339.87
164,0,-11.7417,137.658,123.727,-12.8541,-26.2397,1342.52
165,0,-11.6421,137.742,123.742,-12.5114,-26.2643,1344.7
166,0,-11.5443,137.811,123.755,-12.0966,-26.3965,1346.39
167,0,-11.4566,137.871,123.766,-11.5995,-26.6421,1347.61
168,0,-11.3889,137.928,123.773,-11.0043,-27.0126,1348.4
169,0,-11.3428,137.986,123.775,-10.3096,-27.5134,1348.77
170,0,-11.3188,138.052,123.769,-9.5161,-28.154,1348.77
171,0,-11.3168,138.132,123.756,-8.63266,-28.9453,1348.45
172,0,-11.3323,138.229,123.73,-7.65184,-29.8964,1347.84
173,0,-11.3609,138.348,123.689,-6.57957,-31.0193,1347
174,0,-11.407,138.497,123.633,-5.42712,-32.3237,1345.97
175,0,-11.4662,138.678,123.559,-4.19097,-33.8237,1344.8
176,0,-11.5393,138.893,123.468,-2.87869,-35.5277,1343.52
177,0,-11.623,139.146,123.357,-1.49657,-37.4432,1342.18
178,0,-11.7276,139.342,123.296,0.00585552,-39.1077,1340.65
