Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
199,0,63.4793,102.203,92.8341,-313.028,-207.765,1151.86
200,0,65.3358,100.745,91.1472,-316.562,-201.7,1150.14
201,0,67.1264,99.2713,89.4767,-320.058,-195.133,1148.3
202,0,68.907,97.8414,87.8276,-323.595,-188.24,1146.33
203,0,70.8384,96.3289,86.2288,-327.185,-181.122,1144.26
204,0,72.3654,95.2152,84.8262,-330.802,-173.671,1142.29
205,0,74.0926,93.8293,83.5662,-334.415,-166.065,1140.43
206,0,75.6744,92.6842,82.5204,-338.121,-158.339,1138.72
207,0,76.8743,91.8829,81.7892,-341.879,-150.453,1137.33
208,0,77.7728,91.3493,81.3692,-345.758,-142.541,1136.28
209,0,78.3051,91.1166,81.3015,-349.775,-134.501,1135.63
210,0,78.5303,91.1656,81.5645,-353.978,-126.407,1135.33
211,0,78.4464,91.4843,82.1349,-358.392,-118.307,1135.35
212,0,78.1319,92.0189,82.9578,-363.047,-110.276,1135.61
213,0,77.7156,92.6591,83.9809,-367.867,-102.181,1136.08
214,0,77.1194,93.4293,85.1873,-372.832,-94.1324,1136.69
215,0,76.394,94.2856,86.5217,-377.931,-86.1318,1137.38
216,0,75.5555,95.1869,87.9559,-383.065,-78.1513,1138.06
217,0,74.613,96.1101,89.4641,-388.182,-70.1797,1138.7
218,0,73.5708,97.0387,91.0252,-393.229,-62.2204,1139.23
219,0,72.4289,97.9609,92.6218,-398.151,-54.2884,1139.63
220,0,71.1868,98.8717,94.2389,-402.907,-46.4111,1139.86
221,0,69.8488,99.7703,95.8589,-407.473,-38.6275,1139.91
222,0,68.4116,100.663,97.4764,-411.846,-30.9808,1139.79
223,0,66.8945,101.538,99.0695,-415.987,-23.5009,1139.55
224,0,65.3105,102.411,100.621,-419.928,-16.2545,1139.23
225,0,63.6771,103.28,102.117,-423.67,-9.28781,1138.91
226,0,62.0185,104.148,103.535,-427.217,-2.66197,1138.67
227,0,60.3166,104.996,104.938,-430.48,3.7036,1138.61
228,0,58.6797,105.871,106.131,-433.7,9.46433,1138.72
229,0,57.0881,106.724,107.205,-436.654,14.7882,1139.12
230,0,55.5799,107.566,108.126,-439.426,19.6126,1139.81
231,0,54.1638,108.377,108.893,-441.933,23.9531,1140.84
232,0,52.8687,109.157,109.496,-444.212,27.807,1142.21
233,0,51.7076,109.902,109.933,-446.27,31.1717,1143.91
234,0,50.6974,110.602,110.207,-448.12,34.0865,1145.93
235,0,49.8519,111.247,110.323,-449.791,36.5851,1148.24
236,0,49.1782,111.833,110.295,-451.321,38.7172,1150.8
237,0,48.6904,112.357,110.116,-452.771,40.4907,1153.54
238,0,48.3732,112.799,109.819,-454.12,42.0247,1156.36
239,0,48.2546,113.15,109.392,-455.453,43.3492,1159.17
240,0,48.3233,113.399,108.85,-456.786,44.529,1161.85
241,0,48.5908,113.528,108.189,-458.152,45.6311,1164.27
242,0,49.0673,113.518,107.405,-459.578,46.7255,1166.31
243,0,49.7533,113.358,106.495,-461.088,47.8782,1167.85
244,0,50.6634,113.023,105.445,-462.696,49.1563,1168.8
245,0,51.7338,112.506,104.33,-464.368,50.7031,1169.1
246,0,53.0742,111.807,102.986,-466.22,52.3822,1168.61
247,0,54.6236,110.918,101.495,-468.211,54.3622,1167.31
248,0,56.3539,109.85,99.8679,-470.347,56.672,1165.18
249,0,58.2265,108.629,98.1356,-472.631,59.3458,1162.24
250,0,60.1727,107.306,96.352,-475.061,62.3926,1158.51
251,0,62.1354,105.941,94.5794,-477.659,65.8225,1154.08
252,0,64.0244,104.625,92.9125,-480.446,69.6145,1149.03
253,0,65.7671,103.451,91.4349,-483.444,73.7329,1143.48
254,0,67.2851,102.518,90.2472,-486.667,78.1456,1137.58
255,0,68.5123,101.919,89.4407,-490.123,82.8118,1131.47
256,0,69.3709,101.753,89.1026,-493.857,87.6619,1125.34
257,0,69.8394,102.073,89.2846,-497.836,92.62,1119.29
258,0,69.9208,102.857,90.0358,-502.071,97.681,1113.53
259,0,69.6366,104.097,91.347,-506.504,102.644,1108.1
260,0,68.9746,105.771,93.1958,-511.088,107.46,1103.09
261,0,67.9727,107.756,95.5282,-515.694,112.036,1098.56
262,0,66.5703,110.021,98.264,-520.232,116.278,1094.49
263,0,64.7464,112.466,101.304,-524.515,120.188,1090.94
264,0,62.4637,115.013,104.528,-528.39,123.733,1087.8
265,0,59.7308,117.585,107.813,-531.739,126.943,1085.01
266,0,56.5437,120.109,111.052,-534.377,129.909,1082.43
267,0,52.9076,122.552,114.155,-536.238,132.717,1079.95
268,0,48.8234,124.902,117.059,-537.285,135.476,1077.45
269,0,44.2743,127.166,119.725,-537.507,138.297,1074.8
270,0,39.2331,129.352,122.14,-536.913,141.319,1071.9
271,0,33.6756,131.488,124.296,-535.589,144.605,1068.67
272,0,27.5636,133.588,126.191,-533.602,148.252,1065.05
273,0,20.8955,135.656,127.825,-531.083,152.308,1061.02
274,0,13.6714,137.702,129.167,-528.143,156.762,1056.56
275,0,6.0237,139.719,130.174,-524.92,161.697,1051.63
276,0,-2.09528,141.719,130.794,-521.465,166.886,1046.35
277,0,-10.4967,143.631,130.995,-517.883,172.486,1040.73
278,0,-18.997,145.438,130.715,-514.255,178.365,1034.83
279,0,-27.5237,147.101,129.946,-510.628,184.358,1028.66
280,0,-35.9976,148.518,128.699,-507.049,190.446,1022.29
281,0,-44.379,149.648,126.996,-503.536,196.465,1015.77
282,0,-52.4618,150.45,124.85,-500.095,202.407,1009.19
283,0,-60.0304,150.931,122.3,-496.644,208.191,1002.67
284,0,-66.9107,151.087,119.485,-493.15,213.93,996.314
285,0,-72.9597,150.998,116.468,-489.76,219.429,990.228
286,0,-78.1138,150.697,113.392,-486.486,224.684,984.522
287,0,-82.604,150.118,110.351,-483.129,230.041,979.251
288,0,-86.4223,149.348,107.417,-479.997,235.303,974.502
289,0,-89.5549,148.382,104.699,-477.16,240.659,970.291
290,0,-92.3749,147.38,102.233,-474.408,245.975,966.812
291,0,-94.6702,146.177,99.9969,-472.233,251.41,963.902
292,0,-96.6707,145.245,97.9262,-469.878,256.954,961.781
293,0,-98.7256,143.936,96.1491,-468.326,262.748,960.338
294,0,-100.609,142.839,94.4799,-467.386,268.15,959.66
295,0,-102.574,141.792,92.937,-466.867,273.572,959.723
296,0,-104.52,140.856,91.5219,-466.904,278.982,960.582
297,0,-106.367,140.131,90.1816,-467.486,284.152,962.224
298,0,-108.084,139.629,88.9173,-468.612,289.1,964.616
299,0,-109.638,139.35,87.7417,-470.271,293.831,967.706
300,0,-110.942,139.315,86.6554,-472.393,298.229,971.445
301,0,-111.966,139.493,85.6935,-474.922,302.311,975.761
302,0,-112.646,139.898,84.8906,-477.888,305.99,980.548
303,0,-112.969,140.417,84.3287,-481.206,309.594,985.756
304,0,-112.835,141.002,83.9512,-484.679,312.783,991.188
305,0,-112.323,141.707,83.9353,-488.539,315.987,997.086
306,0,-111.436,142.501,84.0529,-492.169,318.788,1003.32
307,0,-110.209,143.263,84.5424,-496.096,321.461,1009.76
308,0,-108.529,144.011,85.2198,-499.923,324.003,1016.34
309,0,-106.601,144.656,86.1783,-503.802,326.436,1023.11
310,0,-104.401,145.195,87.3042,-507.512,328.775,1030
311,0,-101.979,145.639,88.5753,-511.072,330.934,1037.07
312,0,-99.3206,145.987,89.9886,-514.591,332.967,1044.22
313,0,-96.5056,146.218,91.4464,-517.836,334.877,1051.51
314,0,-93.5421,146.342,92.986,-521.02,336.76,1058.85
315,0,-90.4803,146.383,94.5121,-523.955,338.462,1066.27
316,0,-87.2797,146.333,96.0619,-526.791,340.176,1073.67
317,0,-84.0895,146.192,97.5574,-529.402,341.815,1081.09
318,0,-80.8303,145.986,99.0051,-531.841,343.382,1088.43
319,0,-77.524,145.698,100.387,-534.039,344.931,1095.69
320,0,-74.2675,145.325,101.751,-536.096,346.578,1102.74
321,0,-70.9729,144.876,103.053,-537.983,348.276,1109.53
322,0,-67.6998,144.373,104.3,-539.7,349.99,1116.03
323,0,-64.4719,143.799,105.49,-541.213,351.803,1122.18
324,0,-61.2653,143.166,106.63,-542.546,353.691,1127.91
325,0,-58.0989,142.479,107.718,-543.679,355.648,1133.21
326,0,-54.9777,141.738,108.763,-544.608,357.701,1138.02
327,0,-51.9128,140.971,109.745,-545.298,359.738,1142.34
328,0,-48.9073,140.172,110.676,-545.75,361.799,1146.15
329,0,-45.9689,139.351,111.555,-545.949,363.855,1149.45
330,0,-43.1053,138.515,112.383,-545.886,365.877,1152.23
331,0,-40.3236,137.674,113.159,-545.55,367.842,1154.5
332,0,-37.6354,136.837,113.884,-544.934,369.724,1156.27
333,0,-35.0336,136.004,114.561,-544.028,371.513,1157.54
334,0,-32.527,135.183,115.191,-542.827,373.189,1158.33
335,0,-30.1169,134.381,115.776,-541.323,374.741,1158.65
336,0,-27.8024,133.6,116.318,-539.51,376.161,1158.52
337,0,-25.5862,132.845,116.819,-537.377,377.436,1157.96
338,0,-23.4879,132.105,117.28,-534.878,378.546,1157.04
339,0,-21.4655,131.392,117.705,-532.014,379.573,1155.67
340,0,-19.5347,130.724,118.079,-528.808,380.388,1153.99
341,0,-17.707,130.083,118.413,-525.197,381.055,1151.99
342,0,-15.934,129.505,118.697,-521.325,381.5,1149.77
343,0,-14.3832,128.931,118.938,-516.768,381.784,1147.32
344,0,-12.8537,128.443,119.131,-512.064,381.812,1144.75
345,0,-11.577,127.979,119.267,-506.623,381.618,1142.08
346,0,-10.3576,127.611,119.363,-501.032,381.154,1139.4
347,0,-9.40287,127.282,119.401,-494.702,380.451,1136.71
348,0,-8.58712,127.045,119.396,-488.096,379.436,1134.14
349,0,-7.95351,126.883,119.349,-481.079,378.155,1131.68
350,0,-7.51886,126.799,119.266,-473.696,376.6,1129.43
351,0,-7.25184,126.787,119.157,-466.021,374.824,1127.43
352,0,-7.16765,126.845,119.023,-458.083,372.811,1125.74
353,0,-7.22704,126.966,118.873,-449.999,370.619,1124.44
354,0,-7.40969,127.139,118.711,-441.85,368.266,1123.59
355,0,-7.68733,127.356,118.538,-433.725,365.785,1123.26
356,0,-8.02565,127.604,118.354,-425.721,363.197,1123.53
357,0,-8.39361,127.874,118.157,-417.922,360.513,1124.46
358,0,-8.74156,128.155,117.936,-410.417,357.746,1126.13
359,0,-9.05199,128.44,117.681,-403.248,354.86,1128.56
360,0,-9.29374,128.728,117.385,-396.485,351.86,1131.78
361,0,-9.43544,129.015,117.031,-390.159,348.693,1135.8
362,0,-9.46081,129.304,116.612,-384.313,345.341,1140.56
363,0,-9.34642,129.58,116.13,-378.967,341.785,1145.97
364,0,-9.09122,129.869,115.564,-374.141,337.999,1151.98
365,0,-8.68722,130.15,114.925,-369.81,334.016,1158.4
366,0,-8.14098,130.421,114.218,-365.961,329.852,1165.1
367,0,-7.46171,130.674,113.453,-362.566,325.541,1171.89
368,0,-6.66265,130.899,112.643,-359.584,321.133,1178.62
369,0,-5.76071,131.082,111.803,-356.959,316.684,1185.14
370,0,-4.77364,131.209,110.948,-354.627,312.254,1191.3
371,0,-3.73046,131.273,110.093,-352.519,307.876,1196.97
372,0,-2.64521,131.261,109.252,-350.567,303.612,1202.03
373,0,-1.541,131.167,108.438,-348.713,299.485,1206.39
374,0,-0.432902,130.987,107.666,-346.907,295.525,1209.96
375,0,0.664871,130.722,106.945,-345.115,291.744,1212.69
376,0,1.73911,130.377,106.282,-343.311,288.144,1214.52
377,0,2.78056,129.957,105.69,-341.482,284.731,1215.43
378,0,3.77658,129.475,105.169,-339.611,281.486,1215.39
379,0,4.73185,128.934,104.719,-337.702,278.403,1214.42
380,0,5.62565,128.359,104.348,-335.757,275.445,1212.53
381,0,6.46471,127.754,104.044,-333.766,272.593,1209.78
382,0,7.23926,127.137,103.805,-331.727,269.808,1206.21
383,0,7.9357,126.522,103.628,-329.613,267.068,1201.93
384,0,8.56394,125.917,103.503,-327.423,264.329,1197.03
385,0,9.11841,125.333,103.42,-325.13,261.555,1191.65
386,0,9.59826,124.777,103.37,-322.702,258.716,1185.92
387,0,10.0022,124.254,103.347,-320.113,255.773,1180.03
388,0,10.337,123.767,103.339,-317.339,252.693,1174.12
389,0,10.605,123.323,103.339,-314.362,249.424,1168.39
390,0,10.8065,122.909,103.355,-311.161,245.998,1163
391,0,10.9491,122.571,103.334,-307.722,242.151,1158.12
392,0,11.047,122.266,103.329,-304.119,238.114,1153.9
393,0,11.0907,122.039,103.296,-300.319,233.62,1150.42
394,0,11.0906,121.879,103.242,-296.339,228.698,1147.75
395,0,11.0573,121.794,103.166,-292.249,223.313,1145.95
396,0,10.9915,121.784,103.071,-288.051,217.454,1145.01
397,0,10.9055,121.853,102.959,-283.812,211.116,1144.9
398,0,10.7946,121.989,102.835,-279.507,204.326,1145.54
399,0,10.6759,122.19,102.705,-275.193,197.113,1146.86
400,0,10.5506,122.444,102.574,-270.856,189.522,1148.72
401,0,10.425,122.737,102.45,-266.504,181.606,1151.02
402,0,10.3024,123.056,102.339,-262.127,173.425,1153.63
403,0,10.1867,123.388,102.246,-257.716,165.028,1156.4
404,0,10.0801,123.722,102.174,-253.26,156.456,1159.22
405,0,9.98341,124.049,102.124,-248.75,147.737,1161.97
406,0,9.89547,124.365,102.098,-244.172,138.892,1164.54
407,0,9.81415,124.666,102.093,-239.516,129.926,1166.85
408,0,9.73557,124.954,102.108,-234.771,120.838,1168.8
409,0,9.6548,125.23,102.139,-229.929,111.615,1170.31
410,0,9.56619,125.499,102.184,-224.978,102.242,1171.34
411,0,9.46375,125.766,102.239,-219.909,92.7001,1171.81
412,0,9.34044,126.037,102.302,-214.713,82.9724,1171.69
413,0,9.18273,126.315,102.367,-209.359,73.0015,1170.87
414,0,9.01324,126.599,102.453,-203.913,62.9385,1169.52
415,0,8.80564,126.894,102.528,-198.296,52.5576,1167.34
416,0,8.58789,127.206,102.625,-192.623,42.0827,1164.55
417,0,8.3311,127.53,102.723,-186.828,31.3597,1161.01
418,0,8.06741,127.876,102.831,-181.016,20.4953,1156.82
419,0,7.80837,128.237,102.953,-175.243,9.53454,1152.03
420,0,7.56117,128.612,103.09,-169.561,-1.48625,1146.73
421,0,7.34425,129.005,103.239,-164.057,-12.5373,1141.02
422,0,7.16915,129.408,103.396,-158.792,-23.5408,1135.04
423,0,7.05553,129.816,103.562,-153.845,-34.4339,1128.98
424,0,7.01937,130.224,103.733,-149.283,-45.1411,1123.02
425,0,7.0745,130.626,103.904,-145.176,-55.5798,1117.36
426,0,7.22562,131.034,104.048,-141.514,-65.7998,1112.1
