Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
172,0,138.584,106.168,-11.524,-216.773,-218.082,1464.01,178.891,178.891,178.891
173,0,138.888,105.96,-11.4701,-216.92,-217.87,1462.55,179,179,179
174,0,139.292,105.661,-11.4603,-216.97,-217.572,1461.37,179.106,179.106,179.106
175,0,139.802,105.257,-11.4967,-216.917,-217.163,1460.52,179.207,179.207,179.207
176,0,140.419,104.738,-11.5796,-216.754,-216.621,1460.02,179.302,179.302,179.302
177,0,141.143,104.092,-11.7083,-216.479,-215.932,1459.89,179.389,179.389,179.389
178,0,141.974,103.312,-11.8808,-216.088,-215.085,1460.15,179.468,179.468,179.468
179,0,142.906,102.391,-12.0944,-215.583,-214.079,1460.77,179.538,179.538,179.538
180,0,143.933,101.323,-12.3455,-214.967,-212.916,1461.75,179.598,179.598,179.598
181,0,145.049,100.109,-12.6301,-214.244,-211.607,1463.04,179.647,179.647,179.647
182,0,146.244,98.7465,-12.9439,-213.423,-210.17,1464.61,179.679,179.679,179.679
183,0,147.511,97.239,-13.2828,-212.512,-208.627,1466.4,179.689,179.689,179.689
184,0,148.842,95.5895,-13.643,-211.523,-207.006,1468.36,179.665,179.665,179.665
185,0,150.229,93.8023,-14.0213,-210.469,-205.339,1470.41,179.593,179.593,179.593
186,0,151.666,91.8813,-14.4154,-209.363,-203.657,1472.48,179.457,179.457,179.457
187,0,153.15,89.8299,-14.824,-208.217,-201.994,1474.51,179.24,179.24,179.24
188,0,154.677,87.6501,-15.2473,-207.046,-200.379,1476.42,178.922,178.922,178.922
189,0,156.245,85.3419,-15.6865,-205.861,-198.837,1478.14,178.489,178.489,178.489
190,0,157.853,82.9039,-16.1444,-204.673,-197.384,1479.61,177.932,177.932,177.932
191,0,159.497,80.3334,-16.6249,-203.492,-196.029,1480.77,177.248,177.248,177.248
192,0,161.173,77.6273,-17.1331,-202.328,-194.768,1481.58,176.447,176.447,176.447
193,0,162.874,74.7839,-17.6747,-201.188,-193.585,1482,175.55,175.55,175.55
194,0,164.591,71.8042,-18.2559,-200.083,-192.452,1482.01,174.59,174.59,174.59
195,0,166.308,68.6947,-18.8826,-199.024,-191.328,1481.6,173.612,173.612,173.612
196,0,168.007,65.4692,-19.5594,-198.023,-190.164,1480.77,172.667,172.667,172.667
197,0,169.666,62.1511,-20.2893,-197.099,-188.897,1479.54,171.812,171.812,171.812
198,0,171.262,58.7748,-21.0727,-196.275,-187.463,1477.96,171.102,171.102,171.102
199,0,172.768,55.3856,-21.9063,-195.58,-185.792,1476.05,170.581,170.581,170.581
200,0,174.164,52.0394,-22.7833,-195.05,-183.815,1473.89,170.282,170.282,170.282
201,0,175.428,48.8,-23.6927,-194.726,-181.468,1471.54,170.221,170.221,170.221
202,0,176.548,45.7356,-24.6198,-194.655,-178.692,1469.06,170.392,170.392,170.392
203,0,177.517,42.9148,-25.5465,-194.89,-175.439,1466.53,170.772,170.772,170.772
204,0,178.333,40.4024,-26.4527,-195.483,-171.672,1464.03,171.322,171.322,171.322
205,0,179.002,38.2556,-27.3171,-196.485,-167.366,1461.61,171.995,171.995,171.995
206,0,179.534,36.521,-28.1183,-197.947,-162.512,1459.34,172.738,172.738,172.738
207,0,179.939,35.2332,-28.8358,-199.908,-157.111,1457.28,173.5,173.5,173.5
208,0,180.23,34.4136,-29.4514,-202.403,-151.179,1455.45,174.238,174.238,174.238
209,0,180.419,34.0708,-29.9491,-205.451,-144.743,1453.89,174.918,174.918,174.918
210,0,180.514,34.2008,-30.3162,-209.062,-137.838,1452.61,175.519,175.519,175.519
211,0,180.523,34.7881,-30.5436,-213.229,-130.508,1451.62,176.032,176.032,176.032
212,0,180.448,35.807,-30.6252,-217.935,-122.8,1450.9,176.456,176.456,176.456
213,0,180.291,37.2227,-30.5591,-223.148,-114.767,1450.44,176.8,176.8,176.8
214,0,180.05,38.9932,-30.3469,-228.825,-106.461,1450.2,177.076,177.076,177.076
215,0,179.723,41.071,-29.9935,-234.915,-97.9344,1450.17,177.299,177.299,177.299
216,0,179.31,43.4052,-29.5075,-241.361,-89.239,1450.31,177.484,177.484,177.484
217,0,178.807,45.9436,-28.9004,-248.098,-80.4244,1450.6,177.644,177.644,177.644
218,0,178.216,48.6347,-28.1866,-255.061,-71.5378,1451,177.789,177.789,177.789
219,0,177.538,51.4292,-27.3827,-262.183,-62.6244,1451.5,177.926,177.926,177.926
220,0,176.776,54.2819,-26.5071,-269.398,-53.7268,1452.09,178.06,178.06,178.06
221,0,175.937,57.1521,-25.5795,-276.643,-44.8858,1452.76,178.195,178.195,178.195
222,0,175.026,60.0042,-24.62,-283.855,-36.1397,1453.5,178.332,178.332,178.332
223,0,174.052,62.8074,-23.6489,-290.977,-27.5251,1454.34,178.474,178.474,178.474
224,0,173.025,65.5352,-22.6856,-297.955,-19.0765,1455.28,178.621,178.621,178.621
225,0,171.954,68.1649,-21.7487,-304.737,-10.8261,1456.34,178.775,178.775,178.775
226,0,170.849,70.6768,-20.8552,-311.277,-2.80393,1457.56,178.934,178.934,178.934
227,0,169.723,73.0536,-20.0204,-317.533,4.96274,1458.94,179.099,179.099,179.099
228,0,168.588,75.2795,-19.2574,-323.467,12.4493,1460.5,179.267,179.267,179.267
229,0,167.455,77.3401,-18.5773,-329.045,19.6339,1462.27,179.435,179.435,179.435
230,0,166.338,79.2219,-17.989,-334.237,26.4977,1464.24,179.595,179.595,179.595
231,0,165.251,80.9121,-17.499,-339.02,33.0247,1466.42,179.739,179.739,179.739
232,0,164.209,82.398,-17.1117,-343.373,39.2015,1468.78,179.855,179.855,179.855
233,0,163.227,83.6677,-16.8293,-347.281,45.0172,1471.29,179.931,179.931,179.931
234,0,162.321,84.7089,-16.6519,-350.734,50.4633,1473.92,179.949,179.949,179.949
235,0,161.508,85.5097,-16.5774,-353.724,55.5336,1476.61,179.894,179.894,179.894
236,0,160.807,86.058,-16.6021,-356.251,60.224,1479.29,179.751,179.751,179.751
237,0,160.234,86.3416,-16.7201,-358.316,64.533,1481.9,179.505,179.505,179.505
238,0,159.807,86.3484,-16.9244,-359.924,68.462,1484.34,179.147,179.148,179.147
239,0,159.545,86.0669,-17.2066,-361.085,72.016,1486.54,178.679,178.679,178.679
240,0,159.463,85.4862,-17.5576,-361.814,75.2046,1488.42,178.106,178.107,178.107
241,0,159.573,84.5975,-17.9683,-362.129,78.0429,1489.9,177.452,177.452,177.452
242,0,159.884,83.3953,-18.4298,-362.054,80.5526,1490.89,176.749,176.749,176.749
243,0,160.399,81.8789,-18.935,-361.619,82.7628,1491.34,176.044,176.044,176.044
244,0,161.113,80.055,-19.4783,-360.861,84.7107,1491.19,175.391,175.391,175.391
245,0,162.013,77.9407,-20.0568,-359.826,86.4417,1490.41,174.85,174.85,174.85
246,0,163.076,75.5663,-20.67,-358.565,88.0091,1488.96,174.476,174.476,174.476
247,0,164.271,72.9784,-21.3204,-357.142,89.4728,1486.84,174.313,174.313,174.313
248,0,165.559,70.2416,-22.012,-355.624,90.8979,1484.06,174.383,174.383,174.383
249,0,166.894,67.4389,-22.7498,-354.089,92.3523,1480.62,174.684,174.684,174.684
250,0,168.229,64.6698,-23.5378,-352.619,93.9047,1476.58,175.179,175.179,175.179
251,0,169.52,62.0461,-24.3777,-351.301,95.6217,1471.98,175.809,175.809,175.809
252,0,170.725,59.6858,-25.2674,-350.221,97.5657,1466.89,176.491,176.491,176.491
253,0,171.808,57.7062,-26.1992,-349.465,99.7927,1461.38,177.137,177.137,177.137
254,0,172.741,56.217,-27.1602,-349.113,102.35,1455.54,177.66,177.66,177.661
255,0,173.501,55.3148,-28.1311,-349.237,105.277,1449.48,177.996,177.996,177.996
256,0,174.065,55.0793,-29.0877,-349.896,108.602,1443.3,178.105,178.105,178.105
257,0,174.415,55.5701,-30.001,-351.137,112.341,1437.12,177.983,177.983,177.983
258,0,174.526,56.8253,-30.8389,-352.993,116.504,1431.03,177.657,177.657,177.657
259,0,174.372,58.8595,-31.5676,-355.482,121.088,1425.16,177.185,177.185,177.185
260,0,173.922,61.6623,-32.1529,-358.613,126.086,1419.61,176.641,176.641,176.641
261,0,173.14,65.1967,-32.562,-362.384,131.481,1414.47,176.102,176.102,176.102
262,0,171.989,69.3989,-32.7659,-366.788,137.255,1409.81,175.634,175.634,175.634
263,0,170.434,74.1791,-32.74,-371.82,143.384,1405.68,175.282,175.282,175.282
264,0,168.445,79.4257,-32.4664,-377.472,149.841,1402.1,175.062,175.062,175.062
265,0,166.001,85.0126,-31.9348,-383.747,156.597,1399.08,174.959,174.959,174.959
266,0,163.091,90.8082,-31.1421,-390.651,163.615,1396.58,174.934,174.934,174.934
267,0,159.715,96.6854,-30.0929,-398.198,170.86,1394.52,174.932,174.932,174.932
268,0,155.882,102.53,-28.7984,-406.404,178.285,1392.8,174.897,174.897,174.897
269,0,151.605,108.248,-27.2758,-415.291,185.843,1391.31,174.779,174.779,174.778
270,0,146.9,113.763,-25.5475,-424.875,193.477,1389.88,174.545,174.545,174.545
271,0,141.782,119.02,-23.6404,-435.164,201.129,1388.36,174.189,174.189,174.189
272,0,136.265,123.974,-21.5866,-446.155,208.737,1386.56,173.732,173.732,173.732
273,0,130.366,128.591,-19.4222,-457.828,216.236,1384.32,173.219,173.219,173.219
274,0,124.108,132.835,-17.1878,-470.143,223.563,1381.47,172.718,172.718,172.718
275,0,117.528,136.669,-14.9267,-483.04,230.656,1377.87,172.307,172.307,172.307
276,0,110.682,140.053,-12.6834,-496.435,237.459,1373.4,172.067,172.067,172.067
277,0,103.648,142.945,-10.5004,-510.223,243.923,1367.98,172.063,172.063,172.063
278,0,96.529,145.307,-8.41478,-524.281,250.006,1361.57,172.339,172.339,172.339
279,0,89.4469,147.114,-6.45496,-538.473,255.676,1354.16,172.906,172.906,172.906
280,0,82.5328,148.36,-4.63823,-552.649,260.913,1345.78,173.738,173.738,173.738
281,0,75.9141,149.062,-2.96996,-566.656,265.708,1336.52,174.776,174.776,174.776
282,0,69.7024,149.263,-1.44488,-580.343,270.066,1326.47,175.933,175.933,175.933
283,0,63.9835,149.023,-0.0498189,-593.565,274.005,1315.8,177.106,177.106,177.106
284,0,58.8121,148.417,1.23288,-606.196,277.553,1304.65,178.19,178.19,178.19
285,0,54.212,147.527,2.42154,-618.128,280.751,1293.24,179.088,179.088,179.088
286,0,50.179,146.433,3.53227,-629.281,283.645,1281.75,179.719,179.719,179.719
287,0,46.6865,145.21,4.577,-639.602,286.29,1270.38,180.03,180.03,180.03
288,0,43.6916,143.922,5.56203,-649.071,288.739,1259.35,179.994,179.994,179.994
289,0,41.1406,142.626,6.48802,-657.695,291.047,1248.82,179.614,179.614,179.614
290,0,38.9742,141.364,7.35023,-665.508,293.267,1238.98,178.914,178.914,178.914
291,0,37.1319,140.173,8.13955,-672.566,295.448,1229.97,177.942,177.942,177.942
292,0,35.5554,139.076,8.84371,-678.942,297.635,1221.91,176.758,176.758,176.758
293,0,34.1915,138.09,9.44911,-684.719,299.872,1214.91,175.433,175.433,175.433
294,0,32.9947,137.225,9.94228,-689.987,302.197,1209.04,174.038,174.038,174.038
295,0,31.9287,136.486,10.3116,-694.832,304.646,1204.35,172.645,172.645,172.645
296,0,30.9677,135.872,10.5485,-699.336,307.254,1200.86,171.319,171.319,171.319
297,0,30.097,135.38,10.6492,-703.569,310.054,1198.58,170.119,170.119,170.119
298,0,29.3125,135.002,10.6145,-707.584,313.076,1197.51,169.091,169.09,169.091
299,0,28.6201,134.732,10.4507,-711.422,316.348,1197.62,168.27,168.27,168.27
300,0,28.0341,134.56,10.169,-715.101,319.895,1198.88,167.68,167.68,167.68
301,0,27.575,134.475,9.78525,-718.627,323.737,1201.25,167.328,167.328,167.328
302,0,27.2674,134.468,9.31845,-721.984,327.886,1204.68,167.209,167.209,167.209
303,0,27.137,134.529,8.78984,-725.149,332.348,1209.13,167.304,167.304,167.304
304,0,27.2089,134.647,8.22173,-728.082,337.116,1214.53,167.584,167.584,167.584
305,0,27.5047,134.813,7.63592,-730.743,342.176,1220.82,168.01,168.01,168.009
306,0,28.0418,135.015,7.05288,-733.083,347.502,1227.96,168.539,168.539,168.538
307,0,28.8313,135.242,6.49068,-735.059,353.056,1235.85,169.127,169.127,169.127
308,0,29.878,135.483,5.96445,-736.63,358.794,1244.45,169.735,169.735,169.735
309,0,31.18,135.727,5.48597,-737.762,364.662,1253.67,170.326,170.326,170.326
310,0,32.7291,135.961,5.06346,-738.43,370.601,1263.43,170.873,170.873,170.873
311,0,34.5113,136.176,4.70184,-738.621,376.551,1273.67,171.36,171.36,171.36
312,0,36.5079,136.361,4.4029,-738.331,382.452,1284.29,171.775,171.775,171.775
313,0,38.6964,136.508,4.16577,-737.567,388.247,1295.21,172.118,172.118,172.118
314,0,41.0519,136.609,3.98744,-736.343,393.883,1306.36,172.393,172.392,172.393
315,0,43.5485,136.659,3.86328,-734.683,399.317,1317.64,172.608,172.608,172.608
316,0,46.1601,136.655,3.78757,-732.613,404.513,1328.98,172.777,172.776,172.776
317,0,48.8621,136.595,3.75388,-730.165,409.444,1340.29,172.91,172.91,172.91
318,0,51.6316,136.48,3.75559,-727.37,414.091,1351.49,173.02,173.02,173.02
319,0,54.4481,136.31,3.786,-724.258,418.446,1362.52,173.12,173.121,173.12
320,0,57.2938,136.087,3.83853,-720.857,422.507,1373.3,173.22,173.22,173.22
321,0,60.1537,135.815,3.90686,-717.19,426.275,1383.76,173.329,173.329,173.329
322,0,63.0152,135.496,3.98498,-713.278,429.758,1393.85,173.454,173.454,173.454
323,0,65.8677,135.134,4.06727,-709.135,432.967,1403.5,173.601,173.601,173.601
324,0,68.7022,134.732,4.14833,-704.772,435.911,1412.68,173.775,173.775,173.775
325,0,71.511,134.293,4.2233,-700.196,438.601,1421.32,173.978,173.978,173.978
326,0,74.2872,133.821,4.2877,-695.408,441.047,1429.41,174.212,174.212,174.212
327,0,77.0244,133.32,4.33767,-690.411,443.255,1436.9,174.477,174.477,174.477
328,0,79.7165,132.791,4.36988,-685.203,445.233,1443.77,174.77,174.77,174.77
329,0,82.3579,132.238,4.38181,-679.782,446.985,1449.99,175.088,175.088,175.088
330,0,84.943,131.666,4.37158,-674.147,448.513,1455.57,175.427,175.427,175.427
331,0,87.4664,131.077,4.33815,-668.297,449.82,1460.49,175.782,175.782,175.782
332,0,89.9231,130.474,4.28111,-662.231,450.909,1464.76,176.148,176.148,176.148
333,0,92.3081,129.861,4.20072,-655.95,451.782,1468.37,176.518,176.518,176.518
334,0,94.6169,129.242,4.09788,-649.455,452.443,1471.35,176.888,176.888,176.888
335,0,96.845,128.62,3.97395,-642.751,452.897,1473.71,177.255,177.255,177.255
336,0,98.9878,127.999,3.83054,-635.841,453.152,1475.47,177.615,177.615,177.615
337,0,101.041,127.382,3.66967,-628.731,453.215,1476.67,177.966,177.966,177.966
338,0,102.999,126.774,3.49346,-621.43,453.097,1477.32,178.308,178.308,178.308
339,0,104.858,126.178,3.3042,-613.946,452.81,1477.46,178.64,178.64,178.64
340,0,106.61,125.6,3.10452,-606.29,452.365,1477.13,178.962,178.962,178.962
341,0,108.25,125.043,2.89713,-598.475,451.775,1476.38,179.274,179.274,179.274
342,0,109.772,124.514,2.68496,-590.515,451.054,1475.24,179.576,179.576,179.576
343,0,111.168,124.017,2.47139,-582.427,450.214,1473.76,179.866,179.866,179.866
344,0,112.432,123.558,2.25986,-574.231,449.266,1471.99,180.143,180.143,180.143
345,0,113.557,123.143,2.05414,-565.949,448.22,1469.99,180.403,180.403,180.403
346,0,114.54,122.777,1.85814,-557.606,447.087,1467.82,180.645,180.645,180.645
347,0,115.375,122.463,1.67563,-549.227,445.873,1465.53,180.865,180.865,180.865
348,0,116.062,122.206,1.51009,-540.842,444.586,1463.22,181.06,181.059,181.06
349,0,116.602,122.006,1.36437,-532.48,443.232,1460.94,181.227,181.227,181.227
350,0,116.999,121.862,1.24055,-524.174,441.817,1458.78,181.366,181.366,181.366
351,0,117.26,121.772,1.13937,-515.955,440.345,1456.82,181.477,181.477,181.477
352,0,117.394,121.728,1.06024,-507.853,438.822,1455.15,181.559,181.559,181.559
353,0,117.416,121.724,1.00091,-499.9,437.256,1453.85,181.614,181.614,181.614
354,0,117.341,121.747,0.957425,-492.122,435.653,1453,181.644,181.644,181.644
355,0,117.189,121.785,0.924152,-484.546,434.023,1452.68,181.65,181.65,181.651
356,0,116.98,121.822,0.893868,-477.194,432.373,1452.94,181.633,181.633,181.633
357,0,116.737,121.842,0.858072,-470.082,430.715,1453.83,181.592,181.592,181.592
358,0,116.481,121.83,0.807287,-463.226,429.058,1455.4,181.526,181.526,181.526
359,0,116.236,121.769,0.731734,-456.633,427.414,1457.65,181.431,181.431,181.431
360,0,116.022,121.645,0.62167,-450.308,425.791,1460.58,181.304,181.304,181.304
361,0,115.857,121.445,0.468059,-444.251,424.197,1464.17,181.141,181.141,181.142
362,0,115.757,121.158,0.26326,-438.456,422.637,1468.36,180.939,180.939,180.939
363,0,115.735,120.774,0.0013946,-432.917,421.115,1473.1,180.693,180.693,180.693
364,0,115.8,120.289,-0.320967,-427.621,419.628,1478.28,180.402,180.402,180.403
365,0,115.958,119.699,-0.704496,-422.557,418.173,1483.81,180.067,180.067,180.067
366,0,116.21,119.003,-1.14705,-417.71,416.74,1489.58,179.689,179.689,179.689
367,0,116.556,118.204,-1.64341,-413.065,415.318,1495.45,179.274,179.274,179.274
368,0,116.993,117.308,-2.18547,-408.608,413.889,1501.29,178.827,178.827,178.827
369,0,117.514,116.321,-2.76269,-404.327,412.437,1506.98,178.358,178.358,178.358
370,0,118.111,115.255,-3.36225,-400.208,410.939,1512.39,177.877,177.877,177.877
371,0,118.775,114.121,-3.96967,-396.241,409.377,1517.38,177.395,177.396,177.395
372,0,119.498,112.936,-4.56992,-392.418,407.727,1521.86,176.925,176.925,176.925
373,0,120.268,111.715,-5.14758,-388.73,405.97,1525.71,176.477,176.477,176.477
374,0,121.077,110.477,-5.6877,-385.171,404.089,1528.85,176.062,176.062,176.062
375,0,121.914,109.24,-6.17686,-381.736,402.067,1531.23,175.692,175.692,175.692
376,0,122.771,108.021,-6.60321,-378.417,399.892,1532.79,175.373,175.373,175.373
377,0,123.639,106.838,-6.95746,-375.21,397.556,1533.5,175.114,175.114,175.114
378,0,124.512,105.708,-7.23285,-372.107,395.053,1533.36,174.92,174.92,174.92
379,0,125.382,104.644,-7.42563,-369.099,392.38,1532.38,174.795,174.795,174.795
380,0,126.243,103.658,-7.53491,-366.176,389.538,1530.59,174.74,174.74,174.741
381,0,127.088,102.759,-7.56271,-363.326,386.527,1528.06,174.756,174.756,174.756
382,0,127.911,101.953,-7.5138,-360.535,383.35,1524.84,174.841,174.841,174.841
383,0,128.705,101.241,-7.39523,-357.786,380.01,1521.02,174.99,174.99,174.99
384,0,129.465,100.625,-7.21587,-355.062,376.508,1516.71,175.199,175.199,175.199
385,0,130.184,100.102,-6.98622,-352.343,372.845,1512,175.46,175.46,175.46
386,0,130.857,99.6652,-6.71762,-349.611,369.02,1507.03,175.764,175.764,175.764
387,0,131.478,99.3092,-6.4219,-346.845,365.029,1501.92,176.102,176.102,176.102
388,0,132.042,99.0255,-6.11106,-344.027,360.866,1496.79,176.463,176.463,176.463
389,0,132.544,98.8049,-5.7966,-341.138,356.524,1491.76,176.836,176.836,176.836
390,0,132.982,98.6383,-5.48939,-338.162,351.995,1486.96,177.208,177.208,177.208
391,0,133.353,98.5167,-5.19947,-335.084,347.267,1482.51,177.571,177.571,177.571
392,0,133.655,98.4316,-4.93545,-331.891,342.332,1478.49,177.913,177.913,177.913
393,0,133.888,98.3756,-4.70485,-328.573,337.177,1474.99,178.227,178.227,178.227
394,0,134.052,98.3423,-4.51361,-325.123,331.794,1472.09,178.506,178.506,178.506
395,0,134.15,98.3268,-4.3662,-321.535,326.174,1469.82,178.745,178.745,178.745
396,0,134.183,98.325,-4.26532,-317.807,320.311,1468.21,178.943,178.943,178.943
397,0,134.157,98.3344,-4.2122,-313.938,314.201,1467.27,179.099,179.099,179.099
398,0,134.077,98.3535,-4.20655,-309.927,307.842,1466.98,179.212,179.212,179.212
399,0,133.947,98.3814,-4.24654,-305.778,301.235,1467.3,179.286,179.286,179.286
400,0,133.775,98.4183,-4.32903,-301.492,294.383,1468.17,179.324,179.324,179.324
401,0,133.567,98.4649,-4.44992,-297.075,287.29,1469.53,179.33,179.33,179.33
402,0,133.331,98.522,-4.60425,-292.529,279.965,1471.28,179.308,179.308,179.308
403,0,133.072,98.5911,-4.78647,-287.86,272.416,1473.33,179.263,179.263,179.263
404,0,132.796,98.6734,-4.99094,-283.07,264.653,1475.58,179.199,179.199,179.199
405,0,132.509,98.7706,-5.21214,-278.164,256.686,1477.9,179.121,179.121,179.121
406,0,132.213,98.8842,-5.44485,-273.144,248.525,1480.21,179.032,179.032,179.032
407,0,131.911,99.0158,-5.68448,-268.013,240.181,1482.37,178.937,178.937,178.937
408,0,131.604,99.1669,-5.92721,-262.774,231.663,1484.3,178.838,178.838,178.838
409,0,131.293,99.3392,-6.16999,-257.43,222.98,1485.9,178.739,178.739,178.739
410,0,130.976,99.5344,-6.41074,-251.982,214.137,1487.06,178.644,178.644,178.644
411,0,130.652,99.7538,-6.64805,-246.435,205.141,1487.73,178.555,178.555,178.555
412,0,130.319,99.9988,-6.88146,-240.792,195.996,1487.82,178.477,178.477,178.477
413,0,129.976,100.27,-7.11103,-235.059,186.705,1487.3,178.411,178.411,178.411
414,0,129.621,100.569,-7.33748,-229.243,177.272,1486.13,178.362,178.362,178.363
415,0,129.255,100.896,-7.56199,-223.355,167.701,1484.29,178.333,178.333,178.333
416,0,128.879,101.248,-7.78618,-217.407,157.997,1481.79,178.326,178.326,178.326
417,0,128.495,101.626,-8.01209,-211.415,148.17,1478.66,178.342,178.342,178.342
418,0,128.109,102.026,-8.24184,-205.397,138.232,1474.94,178.384,178.384,178.385
419,0,127.726,102.445,-8.47805,-199.374,128.2,1470.71,178.452,178.452,178.452
420,0,127.355,102.877,-8.72337,-193.371,118.097,1466.05,178.545,178.545,178.545
421,0,127.006,103.316,-8.98067,-187.412,107.955,1461.07,178.661,178.661,178.661
422,0,126.689,103.755,-9.25278,-181.526,97.8088,1455.92,178.798,178.798,178.798
423,0,126.415,104.184,-9.54268,-175.74,87.7034,1450.71,178.951,178.951,178.951
424,0,126.198,104.594,-9.85322,-170.081,77.6884,1445.62,179.117,179.117,179.117
425,0,126.051,104.973,-10.1872,-164.576,67.8194,1440.79,179.29,179.29,179.29
426,0,125.984,105.311,-10.5473,-159.248,58.1554,1436.38,179.465,179.465,179.465
427,0,126.009,105.593,-10.9361,-154.117,48.7574,1432.53,179.635,179.635,179.635
428,0,126.136,105.807,-11.356,-149.201,39.6862,1429.38,179.796,179.796,179.796
429,0,126.374,105.94,-11.8092,-144.511,30.9998,1427.03,179.94,179.94,179.94
430,0,126.728,105.979,-12.2981,-140.054,22.7517,1425.58,180.064,180.064,180.064
431,0,127.201,105.91,-12.8245,-135.832,14.9878,1425.07,180.162,180.162,180.162
432,0,127.795,105.723,-13.3904,-131.842,7.74536,1425.54,180.231,180.231,180.231
433,0,128.508,105.407,-13.9973,-128.075,1.05079,1426.98,180.267,180.267,180.267
434,0,129.333,104.953,-14.6467,-124.519,-5.08109,1429.35,180.269,180.269,180.269
435,0,130.265,104.353,-15.3393,-121.16,-10.6477,1432.57,180.235,180.235,180.235
436,0,131.292,103.604,-16.0755,-117.977,-15.6585,1436.54,180.167,180.167,180.167
437,0,132.402,102.703,-16.8545,-114.953,-20.1348,1441.15,180.065,180.065,180.065
438,0,133.581,101.652,-17.6749,-112.067,-24.1085,1446.24,179.93,179.93,179.93
439,0,134.815,100.455,-18.5338,-109.3,-27.6204,1451.66,179.767,179.767,179.767
440,0,136.086,99.1187,-19.4272,-106.635,-30.7191,1457.26,179.578,179.578,179.578
441,0,137.378,97.6554,-20.3494,-104.059,-33.459,1462.86,179.369,179.369,179.369
442,0,138.677,96.0789,-21.2934,-101.561,-35.8979,1468.31,179.143,179.143,179.143
443,0,139.966,94.4063,-22.2507,-99.1381,-38.0958,1473.46,178.908,178.908,178.908
444,0,141.232,92.6576,-23.2112,-96.7903,-40.1128,1478.16,178.669,178.669,178.669
445,0,142.466,90.8547,-24.1639,-94.5248,-42.0079,1482.3,178.433,178.433,178.433
446,0,143.656,89.0211,-25.0971,-92.3547,-43.8372,1485.78,178.207,178.207,178.207
447,0,144.798,87.1808,-25.9982,-90.2985,-45.6533,1488.5,177.997,177.997,177.997
448,0,145.887,85.3576,-26.8549,-88.3795,-47.5045,1490.4,177.81,177.81,177.81
449,0,146.922,83.5745,-27.6554,-86.625,-49.4338,1491.45,177.651,177.651,177.651
450,0,147.903,81.8526,-28.3884,-85.0642,-51.4791,1491.63,177.523,177.523,177.523
451,0,148.832,80.2106,-29.0441,-83.7268,-53.6724,1490.93,177.43,177.43,177.43
452,0,149.713,78.6646,-29.614,-82.6406,-56.0403,1489.39,177.372,177.372,177.372
453,0,150.549,77.2273,-30.0913,-81.8295,-58.6038,1487.07,177.35,177.35,177.35
454,0,151.346,75.9084,-30.471,-81.3111,-61.3784,1484.04,177.361,177.361,177.361
455,0,152.105,74.7146,-30.7498,-81.095,-64.3744,1480.4,177.404,177.405,177.404
456,0,152.83,73.6495,-30.9265,-81.1807,-67.5976,1476.27,177.477,177.477,177.477
457,0,153.522,72.7147,-31.0015,-81.5566,-71.0492,1471.8,177.576,177.576,177.576
458,0,154.181,71.9095,-30.9767,-82.1993,-74.7269,1467.13,177.699,177.699,177.699
459,0,154.806,71.2319,-30.8559,-83.0735,-78.6252,1462.45,177.842,177.843,177.842
460,0,155.392,70.6787,-30.6445,-84.1328,-82.736,1457.92,178.003,178.003,178.003
461,0,155.936,70.2465,-30.3492,-85.3211,-87.0496,1453.73,178.178,178.178,178.178
462,0,156.431,69.9313,-29.9781,-86.5744,-91.5552,1450.04,178.361,178.361,178.361
463,0,156.871,69.7294,-29.5408,-87.8236,-96.2417,1447.03,178.547,178.547,178.547
464,0,157.248,69.6371,-29.0478,-88.9968,-101.098,1444.83,178.729,178.729,178.729
465,0,157.553,69.6507,-28.5108,-90.0226,-106.114,1443.57,178.9,178.9,178.9
466,0,157.781,69.7667,-27.942,-90.8328,-111.281,1443.33,179.054,179.054,179.054
467,0,157.923,69.9812,-27.3542,-91.3651,-116.589,1444.18,179.182,179.182,179.181
468,0,157.975,70.2897,-26.7602,-91.5655,-122.033,1446.12,179.279,179.279,179.279
469,0,157.932,70.6871,-26.1726,-91.3901,-127.607,1449.13,179.341,179.341,179.341
470,0,157.793,71.167,-25.6033,-90.8065,-133.305,1453.17,179.366,179.366,179.366
471,0,157.557,71.7221,-25.0633,-89.7946,-139.124,1458.12,179.356,179.355,179.356
472,0,157.228,72.3437,-24.5618,-88.3464,-145.061,1463.88,179.312,179.312,179.312
473,0,156.809,73.022,-24.1066,-86.4666,-151.113,1470.28,179.24,179.24,179.24
474,0,156.308,73.7461,-23.7029,-84.1709,-157.277,1477.14,179.146,179.146,179.146
475,0,155.733,74.5046,-23.3534,-81.4857,-163.555,1484.28,179.038,179.038,179.038
476,0,155.094,75.2859,-23.0583,-78.4462,-169.945,1491.5,178.925,178.925,178.925
477,0,154.403,76.0785,-22.8147,-75.095,-176.451,1498.59,178.812,178.812,178.812
478,0,153.672,76.8718,-22.6169,-71.4804,-183.075,1505.37,178.707,178.707,178.707
479,0,152.914,77.6563,-22.4564,-67.6547,-189.826,1511.66,178.615,178.615,178.616
