Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
1,,,,,,,,,,,,,
195,0,1.10384,11.3309,1.57476,-14.3512,1154.53,-97.9273,-5.65891,-12.1824,10.8288,6.14868,12.7792,-304.194
196,0,1.36128,11.093,1.59373,-14.3239,1154.42,-101.727,25.7444,-23.7884,1.89725,2.7379,-10.252,-379.962
197,0,1.26575,10.7865,1.68947,-14.1131,1154.89,-104.343,-9.55304,-30.6495,9.5743,21.0786,46.885,-261.652
198,0,1.18856,10.3884,1.76864,-13.7885,1155.31,-107.167,-7.71882,-39.8068,7.91686,32.4538,41.4371,-282.402
199,0,1.14284,9.91539,1.83312,-13.4067,1155.74,-110.038,-4.57203,-47.3049,6.44804,38.1819,43.1657,-287.053
200,0,1.12284,9.38118,1.88976,-12.9618,1156.19,-112.955,-2.00034,-53.421,5.66387,44.4968,45.2995,-291.685
201,0,1.12299,8.79795,1.9432,-12.455,1156.65,-115.929,0.0153146,-58.322,5.34394,50.6775,45.526,-297.436
202,0,1.13887,8.18045,1.99491,-11.8788,1157.08,-118.973,1.58762,-61.75,5.17137,57.6227,43.3087,-304.393
203,0,1.16752,7.54146,2.04582,-11.2315,1157.46,-122.091,2.86531,-63.8998,5.09043,64.7248,38.0039,-311.778
204,0,1.2055,6.89342,2.0956,-10.5218,1157.75,-125.295,3.79723,-64.8037,4.97801,70.9717,29.3255,-320.444
205,0,1.25055,6.24597,2.1421,-9.74751,1157.92,-128.59,4.50564,-64.7444,4.64995,77.4283,16.9754,-329.468
206,0,1.3007,5.6083,2.18087,-8.91386,1157.93,-131.983,5.0146,-63.7675,3.87763,83.3654,0.941753,-339.31
207,0,1.35488,4.98677,2.20738,-8.02646,1157.74,-135.48,5.4186,-62.153,2.65078,88.7396,-18.8231,-349.733
208,0,1.41229,4.38486,2.21628,-7.08557,1157.32,-139.087,5.7406,-60.1906,0.889654,94.0893,-42.0094,-360.608
209,0,1.47249,3.80604,2.20121,-6.09672,1156.64,-142.813,6.02042,-57.8821,-1.50623,98.8848,-68.593,-372.66
210,0,1.53536,3.25273,2.15797,-5.06761,1155.66,-146.665,6.28706,-55.3315,-4.32483,102.911,-98.1689,-385.161
211,0,1.25671,2.53542,2.203,-3.63327,1154.45,-150.04,-27.8653,-71.731,4.50361,143.433,-120.902,-337.517
