Joints
100
,,Subject1:World_Root,,,,,,Subject1:World_Root,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX',RY',RZ',TX',TY',TZ'
,,deg,deg,deg,mm,mm,mm,deg/s,deg/s,deg/s,mm/s,mm/s,mm/s
665,0,10.2492,2.26575,-2.17808,-80.9471,936.929,-246.542,-26.9962,-16.7533,2.04805,-217.95,61.8935,113.226
666,0,9.9466,2.02838,-2.12955,-83.2795,937.465,-245.396,-30.2564,-23.7368,4.85313,-233.239,53.6323,114.629
667,0,9.62068,1.75287,-2.05523,-85.7753,937.927,-244.229,-32.5925,-27.5509,7.43208,-249.578,46.2532,116.64
668,0,8.70115,1.32464,-1.76169,-88.2772,938.355,-242.261,-91.9524,-42.8233,29.354,-250.194,42.7604,196.852
669,0,8.49067,1.14074,-1.70332,-91.1083,938.672,-241.294,-21.0481,-18.3901,5.83716,-283.105,31.7454,96.6817
670,0,8.20847,0.876312,-1.62156,-94.2767,938.895,-240.261,-28.2205,-26.4424,8.17518,-316.844,22.2325,103.258
671,0,7.88154,0.598359,-1.51601,-97.6745,939.032,-239.231,-32.6925,-27.7952,10.5551,-339.779,13.7389,103.001
672,0,7.51978,0.336462,-1.39233,-101.304,939.092,-238.223,-36.1758,-26.1898,12.3681,-362.965,6.02603,100.818
673,0,6.35587,0.0457175,-1.10905,-105.104,939.19,-235.954,-116.392,-29.0744,28.3281,-379.996,9.73344,226.915
674,0,6.15461,-0.0838648,-1.00889,-109.101,939.087,-235.401,-20.1262,-12.9582,10.0159,-399.701,-10.3056,55.2967
675,0,5.88372,-0.237893,-0.895723,-113.506,938.896,-234.826,-27.0889,-15.4029,11.3169,-440.519,-19.1092,57.447
676,0,5.56496,-0.372984,-0.771986,-118.168,938.628,-234.308,-31.8763,-13.5091,12.3737,-466.16,-26.7506,51.862
677,0,4.49824,-0.511113,-0.594034,-123.241,938.422,-232.755,-106.671,-13.8129,17.7952,-507.331,-20.6113,155.324
678,0,4.04749,-0.571104,-0.493853,-128.439,938.035,-232.317,-45.0759,-5.99914,10.0181,-519.804,-38.743,43.7498
679,0,3.644,-0.600079,-0.401389,-133.869,937.572,-232.048,-40.3483,-2.89746,9.24636,-542.992,-46.2294,26.8996
680,0,3.22977,-0.602122,-0.332257,-139.56,937.043,-232.029,-41.4236,-0.204345,6.91325,-569.119,-52.9349,1.85966
681,0,2.8628,-0.585526,-0.271749,-145.422,936.478,-232.129,-36.6967,1.65963,6.05077,-586.131,-56.4933,-9.91523
682,0,2.51143,-0.554631,-0.246634,-151.524,935.849,-232.433,-35.1374,3.0895,2.51151,-610.231,-62.8531,-30.4222
683,0,2.18295,-0.506286,-0.236221,-157.773,935.197,-232.955,-32.8475,4.83455,1.04127,-624.885,-65.2134,-52.2241
684,0,1.85333,-0.45609,-0.24881,-164.174,934.532,-233.617,-32.9621,5.01958,-1.25888,-640.067,-66.5486,-66.1403
685,0,1.57508,-0.401749,-0.273313,-170.642,933.869,-234.417,-27.8246,5.43409,-2.45031,-646.877,-66.2982,-80.0222
686,0,1.29795,-0.341586,-0.31453,-177.149,933.261,-235.392,-27.7134,6.01626,-4.12171,-650.676,-60.7789,-97.4789
687,0,1.02451,-0.292524,-0.371533,-183.673,932.706,-236.466,-27.3435,4.9062,-5.70028,-652.434,-55.5098,-107.466
688,0,0.791381,-0.246285,-0.423475,-190.099,932.255,-237.631,-23.3134,4.62397,-5.19418,-642.595,-45.079,-116.459
689,0,0.552221,-0.212039,-0.485826,-196.436,931.923,-238.852,-23.916,3.42459,-6.23516,-633.682,-33.2594,-122.122
690,0,0.319561,-0.188163,-0.542666,-202.608,931.764,-240.159,-23.266,2.38754,-5.68397,-617.202,-15.8846,-130.722
691,0,0.127081,-0.169634,-0.588619,-208.532,931.816,-241.47,-19.248,1.85297,-4.59524,-592.409,5.25713,-131.086
692,0,-0.0852282,-0.170527,-0.617325,-214.19,932.094,-242.764,-21.2309,-0.0893794,-2.87067,-565.775,27.7519,-129.439
693,0,-0.263511,-0.182299,-0.629625,-219.538,932.627,-244.05,-17.8283,-1.17713,-1.22999,-534.755,53.2866,-128.581
694,0,-0.444231,-0.204136,-0.622639,-224.551,933.451,-245.323,-18.0719,-2.18369,0.698638,-501.309,82.463,-127.28
695,0,-0.59251,-0.242167,-0.580947,-229.156,934.583,-246.531,-14.8279,-3.80313,4.16917,-460.547,113.177,-120.805
696,0,-0.758621,-0.277712,-0.522463,-233.36,936.024,-247.654,-16.6111,-3.55449,5.8484,-420.351,144.053,-112.252
697,0,-0.871393,-0.345107,-0.433118,-237.212,937.734,-248.787,-11.2772,-6.73953,8.9345,-385.188,170.988,-113.299
698,0,-0.974288,-0.413931,-0.324077,-240.645,939.744,-249.82,-10.2896,-6.88238,10.9041,-343.333,201.058,-103.29
699,0,-1.05755,-0.495826,-0.204084,-243.716,942.02,-250.802,-8.32648,-8.18952,11.9992,-307.164,227.612,-98.2538
700,0,-1.11309,-0.589452,-0.0710677,-246.422,944.52,-251.713,-5.5534,-9.36264,13.3017,-270.538,249.994,-91.067
701,0,-1.15098,-0.669594,0.0516637,-248.785,947.208,-252.54,-3.7891,-8.01412,12.2731,-236.344,268.733,-82.7104
702,0,-1.15243,-0.785086,0.198091,-250.844,950.034,-253.326,-0.145238,-11.5493,14.6427,-205.836,282.651,-78.6006
703,0,-1.11542,-0.905335,0.331771,-252.65,952.932,-254.072,3.70063,-12.0249,13.368,-180.662,289.822,-74.6012
704,0,-1.05256,-1.03622,0.454058,-254.226,955.859,-254.751,6.28639,-13.0889,12.2286,-157.544,292.695,-67.9374
705,0,-0.959471,-1.17426,0.566427,-255.593,958.756,-255.376,9.30898,-13.8033,11.2369,-136.754,289.667,-62.4776
706,0,-0.840415,-1.3189,0.668573,-256.774,961.564,-255.938,11.9055,-14.4643,10.2147,-118.095,280.827,-56.1953
707,0,-0.678902,-1.46687,0.764725,-257.783,964.225,-256.468,16.1513,-14.7973,9.61514,-100.914,266.129,-52.9647
708,0,-0.534727,-1.61613,0.841738,-258.674,966.708,-256.868,14.4175,-14.9259,7.7013,-89.0344,248.235,-40.0186
709,0,-0.346259,-1.79411,0.917132,-259.538,968.957,-257.265,18.8468,-17.7983,7.53946,-86.4178,224.936,-39.7205
710,0,-0.174588,-1.90046,0.970764,-260.079,970.926,-257.479,17.167,-10.6346,5.36319,-54.1031,196.862,-21.3534
711,0,0.0348742,-2.07176,1.0395,-260.71,972.612,-257.715,20.9463,-17.1297,6.874,-63.1362,168.574,-23.6422
712,0,0.212643,-2.16891,1.0928,-261.014,973.965,-257.732,17.7769,-9.71569,5.32954,-30.3924,135.356,-1.74046
713,0,0.411489,-2.31839,1.15973,-261.399,975.005,-257.747,19.8846,-14.9478,6.69252,-38.5165,103.956,-1.51098
714,0,0.579634,-2.40562,1.20876,-261.494,975.7,-257.538,16.8144,-8.72275,4.90389,-9.42051,69.5586,20.9242
715,0,0.743616,-2.5158,1.2703,-261.555,976.088,-257.241,16.3982,-11.0176,6.15313,-6.10054,38.743,29.698
716,0,0.887252,-2.61368,1.31929,-261.509,976.17,-256.781,14.3637,-9.78815,4.89948,4.54783,8.21352,45.9909
717,0,1.0015,-2.70252,1.36455,-261.357,975.977,-256.135,11.4243,-8.88424,4.52605,15.2081,-19.2642,64.6561
718,0,1.10608,-2.78228,1.38226,-261.153,975.537,-255.315,10.4586,-7.97585,1.77088,20.3609,-44.0121,81.9385
719,0,1.17122,-2.84997,1.37315,-260.91,974.89,-254.256,6.51365,-6.76955,-0.910571,24.3068,-64.7247,105.894
720,0,1.19912,-2.89969,1.34036,-260.63,974.072,-252.941,2.7903,-4.97172,-3.27937,28.0112,-81.7776,131.506
721,0,1.19562,-2.92963,1.26836,-260.354,973.113,-251.37,-0.350474,-2.9944,-7.20039,27.6357,-95.9218,157.127
722,0,1.16052,-2.93578,1.16482,-260.068,972.047,-249.53,-3.51003,-0.614098,-10.3536,28.5804,-106.549,183.983
723,0,1.10591,-2.91332,1.02773,-259.78,970.899,-247.437,-5.46023,2.2454,-13.7088,28.7771,-114.787,209.296
724,0,1.02632,-2.85348,0.867346,-259.469,969.691,-245.084,-7.9589,5.98446,-16.0386,31.1404,-120.848,235.341
725,0,0.928653,-2.74727,0.688417,-259.123,968.434,-242.485,-9.76716,10.6207,-17.8929,34.6243,-125.706,259.911
726,0,0.81621,-2.58614,0.49634,-258.73,967.136,-239.653,-11.2443,16.1132,-19.2077,39.2407,-129.741,283.159
727,0,0.68904,-2.35769,0.29886,-258.274,965.798,-236.602,-12.717,22.8448,-19.748,45.6482,-133.806,305.082
728,0,0.549124,-2.04547,0.0996857,-257.734,964.411,-233.353,-13.9916,31.2216,-19.9174,53.9333,-138.718,324.935
729,0,0.386693,-1.63991,-0.0860143,-257.073,962.969,-229.911,-16.2431,40.556,-18.57,66.1433,-144.172,344.247
730,0,0.204729,-1.13071,-0.249982,-256.252,961.459,-226.31,-18.1964,50.9202,-16.3967,82.0547,-151.062,360.1
731,0,-0.00100883,-0.481857,-0.359031,-255.114,959.848,-222.593,-20.5738,64.8854,-10.9049,113.821,-161.093,371.625
732,0,-0.227895,0.246734,-0.415689,-253.734,958.152,-218.794,-22.6887,72.8592,-5.66582,138.006,-169.551,379.984
733,0,-0.460675,1.08397,-0.412063,-252.078,956.346,-214.995,-23.278,83.7234,0.362622,165.6,-180.632,379.869
734,0,-0.727389,2.02486,-0.356068,-250.203,954.432,-211.186,-26.6714,94.0891,5.59951,187.537,-191.45,380.86
735,0,-1.02559,3.06545,-0.259678,-248.176,952.419,-207.399,-29.8196,104.059,9.63902,202.674,-201.291,378.741
736,0,-1.3591,4.19778,-0.133528,-246.066,950.325,-203.653,-33.3512,113.233,12.615,210.981,-209.332,374.562
737,0,-1.72418,5.40887,0.014788,-243.933,948.177,-199.97,-36.5084,121.109,14.8316,213.307,-214.833,368.275
738,0,-2.11514,6.68638,0.180537,-241.83,945.996,-196.374,-39.0956,127.75,16.5749,210.333,-218.058,359.626
739,0,-2.52365,8.01816,0.359919,-239.806,943.813,-192.879,-40.8516,133.178,17.9383,202.432,-218.302,349.504
740,0,-2.94023,9.39269,0.547933,-237.909,941.659,-189.494,-41.657,137.453,18.8014,189.695,-215.465,338.508
741,0,-3.35378,10.8013,0.737585,-236.189,939.568,-186.217,-41.3558,140.863,18.9652,171.928,-209.123,327.709
742,0,-3.75242,12.2379,0.919697,-234.697,937.579,-183.04,-39.8634,143.66,18.2112,149.186,-198.823,317.697
743,0,-4.12454,13.6987,1.0822,-233.481,935.733,-179.951,-37.2124,146.077,16.2503,121.631,-184.661,308.911
744,0,-4.4572,15.1813,1.21217,-232.584,934.072,-176.933,-33.2658,148.257,12.9972,89.6886,-166.029,301.759
745,0,-4.73877,16.6843,1.2963,-232.044,932.637,-173.973,-28.1572,150.302,8.41251,53.9944,-143.558,296.053
746,0,-4.95862,18.2066,1.32212,-231.892,931.463,-171.056,-21.985,152.229,2.58256,15.2692,-117.344,291.671
747,0,-5.09851,19.7439,1.27466,-232.165,930.578,-168.191,-13.9887,153.73,-4.74661,-27.3228,-88.5785,286.458
748,0,-5.15964,21.3007,1.15581,-232.835,930.012,-165.341,-6.11276,155.688,-11.8848,-67.0418,-56.5588,285.017
749,0,-5.14944,22.8747,0.956325,-233.93,929.793,-162.493,1.0197,157.393,-19.9483,-109.442,-21.9107,284.795
750,0,-5.01891,24.458,0.675617,-235.441,929.894,-159.717,13.0527,158.338,-28.0707,-151.119,10.1388,277.594
751,0,-4.8128,26.0561,0.315838,-237.358,930.352,-156.925,20.6108,159.809,-35.9779,-191.718,45.7704,279.228
752,0,-4.47753,27.6616,-0.13226,-239.674,931.122,-154.189,33.5276,160.542,-44.8098,-231.63,77.0032,273.643
753,0,-4.04991,29.2802,-0.654339,-242.364,932.207,-151.45,42.7614,161.868,-52.208,-268.95,108.522,273.897
754,0,-3.51015,30.91,-1.25425,-245.404,933.567,-148.717,53.9767,162.978,-59.9915,-304.003,135.922,273.265
755,0,-2.85589,32.5533,-1.93073,-248.772,935.158,-145.977,65.4258,164.333,-67.6476,-336.793,159.115,274.029
756,0,-2.09752,34.2137,-2.6739,-252.425,936.935,-143.195,75.8369,166.04,-74.3171,-365.363,177.735,278.139
757,0,-1.19304,35.8848,-3.51593,-256.388,938.818,-140.385,90.448,167.104,-84.2028,-396.27,188.315,281.084
758,0,-0.175229,37.587,-4.42001,-260.55,940.752,-137.495,101.781,170.219,-90.4085,-416.21,193.357,288.905
759,0,0.996011,39.3003,-5.4283,-264.952,942.642,-134.515,117.124,171.333,-100.828,-440.133,189.072,298.056
760,0,2.27538,41.0346,-6.50554,-269.502,944.432,-131.373,127.937,173.427,-107.724,-455.049,178.993,314.234
761,0,3.71676,42.782,-7.69336,-274.212,946.006,-128.082,144.138,174.746,-118.782,-470.951,157.32,329.103
762,0,5.26872,44.5386,-8.95764,-279.006,947.307,-124.56,155.196,175.657,-126.428,-479.439,130.117,352.123
763,0,6.96336,46.2966,-10.3238,-283.876,948.229,-120.811,169.464,175.803,-136.615,-487.047,92.2561,374.95
764,0,8.79168,48.0477,-11.783,-288.781,948.693,-116.808,182.832,175.109,-145.922,-490.481,46.4022,400.322
765,0,10.711,49.7798,-13.314,-293.682,948.644,-112.477,191.929,173.211,-153.097,-490.123,-4.91738,433.073
766,0,12.7449,51.4855,-14.9305,-298.565,947.996,-107.841,203.39,170.566,-161.656,-488.24,-64.8379,463.56
767,0,14.8868,53.1519,-16.6366,-303.418,946.706,-102.885,214.193,166.643,-170.61,-485.274,-129.002,495.591
768,0,17.0775,54.7674,-18.3739,-308.177,944.709,-97.5728,219.072,161.547,-173.724,-475.916,-199.64,531.258
769,0,19.3454,56.327,-20.1866,-312.856,942.002,-91.9383,226.787,155.96,-181.268,-467.92,-270.742,563.449
770,0,21.6644,57.8216,-22.095,-317.45,938.617,-85.9668,231.905,149.467,-190.845,-459.379,-338.483,597.148
771,0,23.9867,59.241,-23.9541,-321.825,934.437,-79.7909,232.224,141.935,-185.905,-437.483,-417.99,617.593
772,0,26.3099,60.5877,-25.8882,-326.06,929.6,-73.3377,232.323,134.668,-193.412,-423.551,-483.68,645.315
773,0,28.626,61.8416,-27.8116,-330.081,924.108,-66.8095,231.604,125.391,-192.342,-402.135,-549.221,652.822
774,0,31.019,62.9473,-29.878,-334.049,918.015,-60.1151,239.303,110.568,-206.636,-396.764,-609.368,669.437
775,0,33.1124,64.0109,-31.6631,-337.633,911.411,-53.3463,209.339,106.369,-178.519,-358.349,-660.36,676.887
776,0,35.2913,64.8832,-33.6305,-341.226,904.341,-46.3917,217.895,87.229,-196.736,-359.374,-706.983,695.455
777,0,37.2699,65.6704,-35.4019,-344.535,896.826,-39.4002,197.853,78.7179,-177.143,-330.895,-751.537,699.156
778,0,39.1243,66.356,-36.9543,-347.519,888.976,-32.496,185.441,68.5546,-155.24,-298.408,-784.999,690.412
779,0,40.8261,66.9584,-38.5576,-350.338,880.858,-25.1538,170.185,60.245,-160.329,-281.906,-811.785,734.221
780,0,42.3764,67.5135,-39.9125,-352.72,872.61,-17.9025,155.029,55.513,-135.49,-238.115,-824.833,725.134
781,0,43.7536,68.0618,-41.0498,-354.665,864.31,-10.6929,137.723,54.83,-113.723,-194.579,-830.007,720.96
782,0,44.9238,68.5869,-42.1318,-356.22,856.213,-3.19667,117.018,52.5037,-108.208,-155.491,-809.622,749.622
783,0,45.8691,69.143,-43.0942,-357.346,848.407,4.36446,94.5244,55.6121,-96.237,-112.578,-780.588,756.113
784,0,46.5755,69.7129,-43.897,-357.976,841.082,11.9695,70.6429,56.9918,-80.2838,-63.0289,-732.499,760.505
785,0,47.1049,70.3089,-44.61,-358.009,834.432,19.536,52.936,59.6016,-71.2973,-3.23951,-665.086,756.653
786,0,47.5105,70.8563,-45.31,-357.833,828.281,26.8748,40.5614,54.7412,-69.9992,17.5714,-615.001,733.874
787,0,47.661,71.4686,-45.7832,-356.992,823.031,34.0184,15.0531,61.2224,-47.3144,84.126,-525.004,714.361
788,0,47.6978,72.0594,-46.23,-355.781,818.581,40.959,3.68455,59.0811,-44.6869,121.039,-445.062,694.061
789,0,47.356,72.706,-46.1866,-353.84,815.072,47.1719,-34.182,64.6628,4.34537,194.094,-350.893,621.287
790,0,46.8096,73.3035,-46.047,-351.633,812.376,53.0505,-54.6446,59.7471,13.9527,220.725,-269.592,587.864
791,0,46.5164,73.7042,-45.995,-349.122,810.507,58.2459,-29.3203,40.0748,5.19982,251.144,-186.878,519.538
792,0,45.3169,74.2767,-45.1735,-345.807,809.719,63.1117,-119.948,57.2506,82.1508,331.461,-78.8093,486.587
793,0,44.2435,74.6476,-44.3662,-342.324,809.632,67.248,-107.335,37.0838,80.7359,348.35,-8.73804,413.625
794,0,42.799,74.9746,-43.146,-338.436,810.434,70.635,-144.45,32.705,122.02,388.804,80.2159,338.7
795,0,41.2186,75.1527,-41.737,-334.232,812.022,73.3978,-158.046,17.8104,140.896,420.332,158.805,276.282
796,0,39.4269,75.2199,-40.0978,-329.735,814.319,75.5116,-179.168,6.71613,163.917,449.735,229.681,211.383
797,0,37.4992,75.1591,-38.2312,-324.918,817.351,76.8806,-192.769,-6.0734,186.665,481.644,303.191,136.892
798,0,35.5029,74.9487,-36.2818,-319.878,821.048,77.6469,-199.63,-21.0431,194.944,504.068,369.692,76.6337
799,0,33.4797,74.5986,-34.2633,-314.617,825.347,77.7792,-202.317,-35.0116,201.842,526.109,429.982,13.233
800,0,31.5582,74.1094,-32.3379,-309.191,830.185,77.3565,-192.154,-48.9171,192.543,542.605,483.745,-42.2694
801,0,29.7022,73.5021,-30.4455,-303.576,835.511,76.3774,-185.602,-60.7313,189.245,561.428,532.603,-97.9111
802,0,27.961,72.7879,-28.6338,-297.788,841.25,74.8893,-174.122,-71.4247,181.164,578.877,573.897,-148.813
803,0,26.3932,71.9704,-26.9806,-291.865,847.332,72.9809,-156.772,-81.7437,165.326,592.238,608.218,-190.836
804,0,24.9858,71.0716,-25.4712,-285.806,853.69,70.713,-140.745,-89.8873,150.939,605.878,635.797,-226.792
805,0,23.7425,70.1139,-24.1154,-279.613,860.257,68.1517,-124.327,-95.7661,135.579,619.388,656.706,-256.126
806,0,22.632,69.1121,-22.883,-273.3,866.956,65.3778,-111.05,-100.179,123.234,631.282,669.897,-277.397
807,0,21.6339,68.0851,-21.7573,-266.876,873.717,62.4658,-99.8172,-102.701,112.573,642.371,676.113,-291.192
808,0,20.724,67.052,-20.7181,-260.346,880.474,59.4873,-90.9882,-103.313,103.924,653.02,675.726,-297.85
809,0,19.8699,66.0264,-19.7355,-253.724,887.162,56.5211,-85.403,-102.553,98.2623,662.148,668.77,-296.622
810,0,19.0542,65.018,-18.7898,-247.026,893.721,53.6267,-81.5702,-100.843,94.564,669.816,655.89,-289.444
811,0,18.2528,64.0344,-17.8587,-240.269,900.099,50.8679,-80.1485,-98.365,93.1098,675.695,637.817,-275.877
812,0,17.4508,63.0805,-16.9277,-233.472,906.255,48.295,-80.1945,-95.3856,93.0984,679.69,615.585,-257.295
813,0,16.6335,62.1504,-15.982,-226.661,912.157,45.959,-81.7324,-93.0108,94.572,681.14,590.175,-233.594
814,0,15.7963,61.2424,-15.0188,-219.859,917.785,43.8915,-83.7154,-90.8019,96.3253,680.167,562.847,-206.752
815,0,14.9363,60.3483,-14.037,-213.088,923.132,42.1247,-86.0047,-89.4051,98.1748,677.121,534.683,-176.679
816,0,14.0536,59.4587,-13.0394,-206.371,928.198,40.68,-88.2695,-88.9639,99.7608,671.68,506.628,-144.476
817,0,13.1511,58.5636,-12.0298,-199.726,932.99,39.5735,-90.2543,-89.5089,100.957,664.508,479.15,-110.644
818,0,12.2313,57.6525,-11.011,-193.163,937.518,38.8169,-91.9721,-91.1065,101.885,656.287,452.811,-75.6577
819,0,11.3141,56.7222,-9.99423,-186.688,941.792,38.394,-91.7182,-93.0343,101.676,647.579,427.425,-42.2902
820,0,10.3877,55.7645,-8.97785,-180.307,945.828,38.3323,-92.6496,-95.7654,101.638,638.096,403.529,-6.17094
821,0,9.48866,54.7689,-7.98917,-174.041,949.634,38.609,-89.8991,-99.5654,98.8677,626.513,380.611,27.664
822,0,8.62481,53.7341,-7.02952,-167.893,953.224,39.2044,-86.3852,-103.477,95.9647,614.873,359.082,59.5402
823,0,7.7943,52.6582,-6.1023,-161.867,956.618,40.1188,-83.0516,-107.591,92.7222,602.525,339.401,91.4417
824,0,7.00013,51.5411,-5.21683,-155.984,959.829,41.3494,-79.4162,-111.706,88.5474,588.366,321.054,123.059
825,0,6.25655,50.3826,-4.39614,-150.28,962.863,42.8877,-74.3586,-115.851,82.0684,570.387,303.435,153.832
826,0,5.56719,49.184,-3.64665,-144.78,965.726,44.7142,-68.9359,-119.866,74.9495,550.009,286.263,182.648
827,0,4.93241,47.9471,-2.97016,-139.507,968.416,46.8088,-63.4779,-123.688,67.6488,527.298,268.996,209.463
828,0,4.34998,46.6754,-2.36435,-134.477,970.927,49.1471,-58.2429,-127.17,60.5805,503.016,251.073,233.832
829,0,3.81487,45.3717,-1.82206,-129.702,973.246,51.7048,-53.5109,-130.375,54.2298,477.49,231.946,255.771
830,0,3.31966,44.0382,-1.33182,-125.187,975.358,54.457,-49.5211,-133.347,49.0233,451.44,211.143,275.222
831,0,2.85462,42.6767,-0.87946,-120.932,977.24,57.3808,-46.5043,-136.148,45.2364,425.572,188.255,292.378
832,0,2.4166,41.2888,-0.455206,-116.933,978.868,60.4471,-43.8015,-138.786,42.4254,399.884,162.822,306.632
833,0,1.98338,39.875,-0.0320552,-113.158,980.218,63.6389,-43.3227,-141.382,42.315,377.521,135.005,319.178
834,0,1.5578,38.4364,0.391224,-109.606,981.258,66.927,-42.5574,-143.865,42.3279,355.203,104.004,328.805
835,0,1.12945,36.975,0.825407,-106.251,981.96,70.2905,-42.8346,-146.141,43.4183,335.462,70.1547,336.35
836,0,0.703357,35.494,1.26481,-103.091,982.292,73.6991,-42.6098,-148.096,43.9402,315.954,33.1581,340.863
837,0,0.278542,33.9905,1.70719,-100.114,982.225,77.1269,-42.4815,-150.349,44.238,297.759,-6.62804,342.779
838,0,-0.148637,32.4861,2.14711,-97.2892,981.741,80.542,-42.7179,-150.442,43.9922,282.46,-48.4705,341.509
839,0,-0.567992,30.9719,2.56866,-94.6216,980.818,83.9127,-41.9356,-151.415,42.1551,266.767,-92.268,337.069
840,0,-0.953993,29.4583,2.9465,-92.1111,979.447,87.181,-38.6001,-151.364,37.7842,251.049,-137.109,326.834
841,0,-1.34773,27.9513,3.29252,-89.7033,977.642,90.3687,-39.3734,-150.695,34.602,240.777,-180.447,318.774
842,0,-1.72076,26.4554,3.58188,-87.3961,975.422,93.4178,-37.3037,-149.591,28.9356,230.725,-221.997,304.905
843,0,-2.06906,24.9694,3.80541,-85.1625,972.823,96.3217,-34.8292,-148.603,22.3535,223.354,-259.954,290.394
844,0,-2.37604,23.4975,3.95969,-82.9651,969.899,99.0308,-30.6984,-147.187,15.4274,219.745,-292.355,270.908
845,0,-2.66636,22.0387,4.0498,-80.7786,966.724,101.586,-29.032,-145.881,9.01137,218.648,-317.496,255.545
846,0,-2.92053,20.5869,4.06932,-78.5835,963.383,103.977,-25.4167,-145.187,1.9522,219.512,-334.144,239.072
847,0,-3.13308,19.1461,4.03593,-76.3193,959.965,106.187,-21.2556,-144.078,-3.33915,226.417,-341.791,221.029
848,0,-3.30685,17.708,3.96611,-73.9617,956.579,108.246,-17.3763,-143.804,-6.98212,235.756,-338.632,205.915
849,0,-3.44542,16.267,3.85924,-71.5168,953.321,110.194,-13.8574,-144.103,-10.6872,244.493,-325.727,194.751
850,0,-3.55226,14.8241,3.7347,-68.9561,950.296,112.061,-10.6835,-144.286,-12.4536,256.07,-302.535,186.704
851,0,-3.62666,13.3805,3.59556,-66.2858,947.59,113.872,-7.44077,-144.369,-13.9141,267.03,-270.617,181.07
852,0,-3.66548,11.9349,3.45808,-63.4882,945.283,115.65,-3.8813,-144.55,-13.7484,279.761,-230.64,177.87
853,0,-3.68462,10.4868,3.32767,-60.5758,943.449,117.451,-1.91408,-144.812,-13.0413,291.242,-183.439,180.075
854,0,-3.68173,9.03857,3.20844,-57.5512,942.131,119.294,0.28849,-144.826,-11.9222,302.461,-131.804,184.333
855,0,-3.65845,7.59117,3.10665,-54.4112,941.359,121.206,2.32824,-144.74,-10.1796,313.996,-77.194,191.205
856,0,-3.61823,6.14909,3.02232,-51.1643,941.142,123.208,4.02179,-144.208,-8.43264,324.688,-21.7259,200.107
857,0,-3.55853,4.71076,2.96052,-47.8081,941.468,125.316,5.97001,-143.833,-6.18017,335.621,32.6455,210.845
858,0,-3.47448,3.28552,2.91828,-44.342,942.305,127.524,8.40519,-142.524,-4.22379,346.615,83.7207,220.761
859,0,-3.3916,1.8685,2.90919,-40.7403,943.621,129.889,8.28754,-141.702,-0.909674,360.163,131.518,236.578
860,0,-3.26927,0.462017,2.91973,-37.042,945.336,132.357,12.2333,-140.648,1.0549,369.835,171.512,246.775
861,0,-3.1303,-0.927939,2.95919,-33.2073,947.387,134.958,13.8973,-138.996,3.9452,383.471,205.117,260.083
862,0,-2.96996,-2.30382,3.02059,-29.2556,949.692,137.692,16.0337,-137.589,6.14002,395.171,230.455,273.38
863,0,-2.78423,-3.66776,3.09987,-25.1967,952.16,140.538,18.5729,-136.394,7.92836,405.884,246.882,284.618
864,0,-2.5719,-5.01693,3.19183,-21.0362,954.703,143.496,21.2329,-134.916,9.19568,416.055,254.25,295.758
865,0,-2.33327,-6.35168,3.28906,-16.7859,957.227,146.55,23.8638,-133.476,9.72305,425.03,252.455,305.46
866,0,-2.06957,-7.67209,3.38295,-12.4599,959.645,149.688,26.37,-132.041,9.3895,432.594,241.715,313.754
867,0,-1.78314,-8.97801,3.46404,-8.07544,961.869,152.895,28.6429,-130.592,8.1091,438.451,222.415,320.718
868,0,-1.47763,-10.2696,3.52079,-3.64783,963.821,156.152,30.5505,-129.161,5.67488,442.761,195.217,325.683
869,0,-1.15653,-11.5468,3.54622,0.809746,965.428,159.446,32.1102,-127.714,2.54318,445.758,160.736,329.465
870,0,-0.824077,-12.8096,3.52938,5.27879,966.627,162.762,33.2452,-126.281,-1.68437,446.904,119.877,331.527
871,0,-0.485698,-14.0579,3.46393,9.75066,967.366,166.086,33.838,-124.836,-6.54546,447.187,73.8561,332.406
872,0,-0.146055,-15.2916,3.34707,14.2224,967.606,169.411,33.9642,-123.363,-11.6859,447.174,24.0207,332.527
873,0,0.179066,-16.5115,3.18021,18.6961,967.327,172.753,32.5121,-121.998,-16.6853,447.367,-27.8413,334.16
874,0,0.483331,-17.7198,2.97245,23.1845,966.528,176.123,30.4265,-120.829,-20.7765,448.843,-79.9656,337.021
875,0,0.758359,-18.9174,2.73922,27.7165,965.224,179.547,27.5028,-119.755,-23.3227,453.198,-130.373,342.453
876,0,0.993659,-20.1054,2.49958,32.3292,963.451,183.067,23.53,-118.799,-23.9644,461.27,-177.294,351.928
877,0,1.18033,-21.2859,2.27606,37.068,961.262,186.73,18.6671,-118.056,-22.3521,473.877,-218.934,366.363
878,0,1.3152,-22.4612,2.09064,41.9874,958.719,190.589,13.4869,-117.524,-18.5411,491.944,-254.261,385.836
879,0,1.39259,-23.634,1.95836,47.1282,955.9,194.703,7.73939,-117.286,-13.2283,514.083,-281.9,411.402
880,0,1.41106,-24.8076,1.89034,52.5334,952.893,199.127,1.84713,-117.362,-6.80219,540.515,-300.753,442.457
881,0,1.37066,-25.9864,1.88838,58.2281,949.796,203.912,-4.04061,-117.875,-0.196496,569.473,-309.694,478.508
882,0,1.27446,-27.1755,1.94673,64.2273,946.72,209.1,-9.61952,-118.911,5.83512,599.924,-307.554,518.765
