Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
205,0,18.5062,127.354,112.62,13.8615,254.799,1218.32
206,0,17.7214,127.633,112.683,17.03,254.701,1228.1
207,0,16.7663,127.916,112.858,20.4642,254.6,1237.37
208,0,15.6398,128.208,113.147,24.1263,254.498,1245.78
209,0,14.3517,128.498,113.551,27.9643,254.428,1252.88
210,0,12.9314,128.76,114.065,31.9393,254.475,1258.36
211,0,11.4234,128.958,114.68,35.9941,254.75,1261.94
212,0,9.87992,129.066,115.385,40.0506,255.365,1263.51
213,0,8.34961,129.072,116.168,44.0176,256.398,1263.09
214,0,6.86964,128.981,117.022,47.8068,257.87,1260.77
215,0,5.46421,128.812,117.935,51.3464,259.762,1256.72
216,0,4.14667,128.584,118.896,54.586,262.023,1251.13
217,0,2.9221,128.318,119.892,57.4957,264.593,1244.22
218,0,1.78967,128.027,120.912,60.0612,267.415,1236.26
219,0,0.744528,127.721,121.946,62.2796,270.439,1227.52
220,0,-0.216155,127.403,122.985,64.1588,273.623,1218.32
221,0,-1.1062,127.077,124.023,65.7034,276.917,1208.97
222,0,-1.9288,126.744,125.046,66.9343,280.257,1199.77
223,0,-2.68696,126.408,126.034,67.8786,283.56,1191.04
224,0,-3.38221,126.077,126.962,68.5736,286.722,1183.13
225,0,-4.01651,125.764,127.797,69.0662,289.63,1176.38
226,0,-4.59376,125.483,128.508,69.4092,292.182,1171.15
227,0,-5.11929,125.245,129.068,69.6537,294.302,1167.74
228,0,-5.59662,125.057,129.458,69.8396,295.947,1166.4
229,0,-6.02315,124.92,129.672,69.9875,297.108,1167.26
230,0,-6.38727,124.828,129.709,70.0955,297.799,1170.3
231,0,-6.66824,124.774,129.58,70.1407,298.052,1175.38
232,0,-6.83874,124.749,129.294,70.0841,297.901,1182.23
233,0,-6.86845,124.746,128.868,69.8768,297.375,1190.49
234,0,-6.72772,124.76,128.316,69.4644,296.501,1199.74
235,0,-6.39035,124.786,127.652,68.7904,295.309,1209.52
236,0,-5.83582,124.817,126.896,67.7994,293.842,1219.39
237,0,-5.05175,124.847,126.066,66.4404,292.165,1228.92
238,0,-4.03664,124.862,125.186,64.6716,290.369,1237.72
239,0,-2.80272,124.851,124.286,62.4654,288.57,1245.45
240,0,-1.37706,124.798,123.397,59.8152,286.896,1251.83
