Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
142,0,89.7579,70.1659,73.0697,-163.456,-244.773,1156.47
143,0,90.1855,70.4947,73.6176,-165.748,-240.169,1155.59
144,0,90.5689,70.9053,74.2453,-168.161,-235.471,1154.71
145,0,90.9037,71.4002,74.9526,-170.7,-230.689,1153.84
146,0,91.1848,71.9814,75.7392,-173.37,-225.831,1152.98
147,0,91.4066,72.6506,76.6053,-176.178,-220.905,1152.13
148,0,91.5625,73.4094,77.5513,-179.127,-215.919,1151.29
149,0,91.6457,74.2592,78.5785,-182.224,-210.884,1150.46
150,0,91.6486,75.2008,79.6888,-185.471,-205.807,1149.64
151,0,91.5634,76.2351,80.8845,-188.87,-200.7,1148.82
152,0,91.382,77.3623,82.1683,-192.423,-195.573,1148.02
153,0,91.0965,78.5818,83.5431,-196.128,-190.443,1147.22
154,0,90.6987,79.8922,85.0113,-199.983,-185.324,1146.44
155,0,90.181,81.2908,86.5744,-203.979,-180.236,1145.66
156,0,89.5361,82.7731,88.2326,-208.108,-175.201,1144.91
157,0,88.7574,84.3331,89.9849,-212.356,-170.244,1144.18
158,0,87.8393,85.9625,91.8278,-216.703,-165.391,1143.47
159,0,86.7775,87.6511,93.7559,-221.128,-160.669,1142.79
160,0,85.5696,89.3867,95.7612,-225.602,-156.105,1142.15
161,0,84.2151,91.1553,97.8329,-230.096,-151.721,1141.54
162,0,82.7161,92.9414,99.9571,-234.575,-147.539,1140.98
163,0,81.0777,94.7288,102.117,-239.001,-143.575,1140.46
164,0,79.308,96.5005,104.294,-243.335,-139.84,1140
165,0,77.4185,98.2396,106.467,-247.539,-136.337,1139.6
166,0,75.4239,99.9296,108.612,-251.571,-133.066,1139.28
167,0,73.3421,101.555,110.707,-255.392,-130.021,1139.04
168,0,71.1933,103.103,112.728,-258.965,-127.192,1138.9
169,0,68.9992,104.562,114.657,-262.255,-124.565,1138.88
170,0,66.7821,105.924,116.476,-265.235,-122.122,1138.97
171,0,64.5635,107.186,118.172,-267.88,-119.844,1139.18
172,0,62.3627,108.349,119.738,-270.173,-117.712,1139.52
173,0,60.1959,109.419,121.171,-272.108,-115.706,1139.98
174,0,58.0745,110.406,122.471,-273.682,-113.803,1140.56
175,0,56.0012,111.326,123.647,-274.915,-111.984,1141.25
176,0,53.9836,112.198,124.704,-275.811,-110.228,1142.03
177,0,52.0167,113.036,125.653,-276.402,-108.519,1142.9
178,0,50.0938,113.855,126.505,-276.723,-106.847,1143.85
179,0,48.2068,114.666,127.271,-276.814,-105.205,1144.87
180,0,46.3476,115.476,127.962,-276.713,-103.591,1145.95
181,0,44.5093,116.285,128.586,-276.455,-102.01,1147.09
182,0,42.6866,117.092,129.149,-276.069,-100.467,1148.27
183,0,40.8761,117.893,129.657,-275.578,-98.9673,1149.47
184,0,39.0761,118.684,130.113,-274.998,-97.5161,1150.68
185,0,37.2867,119.46,130.519,-274.343,-96.1164,1151.89
186,0,35.5131,120.215,130.876,-273.62,-94.7708,1153.06
187,0,33.7554,120.949,131.185,-272.843,-93.4771,1154.18
188,0,32.0224,121.659,131.446,-272.02,-92.2369,1155.22
189,0,30.3246,122.34,131.657,-271.159,-91.0507,1156.17
190,0,28.6746,122.992,131.817,-270.264,-89.9199,1157.02
191,0,27.0865,123.611,131.922,-269.34,-88.8472,1157.74
192,0,25.5748,124.197,131.972,-268.387,-87.8367,1158.34
193,0,24.1535,124.75,131.965,-267.404,-86.8937,1158.79
194,0,22.8346,125.27,131.899,-266.384,-86.0242,1159.12
195,0,21.6276,125.756,131.774,-265.319,-85.2349,1159.3
196,0,20.5389,126.209,131.593,-264.197,-84.5318,1159.36
197,0,19.5717,126.629,131.356,-263.004,-83.9202,1159.3
198,0,18.7255,127.018,131.068,-261.723,-83.404,1159.14
199,0,17.9972,127.373,130.732,-260.339,-82.9851,1158.87
200,0,17.3807,127.696,130.354,-258.835,-82.6637,1158.53
201,0,16.8682,127.986,129.942,-257.195,-82.4378,1158.11
202,0,16.4505,128.243,129.501,-255.404,-82.3043,1157.64
203,0,16.1174,128.466,129.039,-253.45,-82.2591,1157.12
204,0,15.8587,128.655,128.563,-251.319,-82.2981,1156.58
205,0,15.664,128.812,128.08,-249.003,-82.4183,1156.01
206,0,15.5236,128.936,127.596,-246.492,-82.6183,1155.43
207,0,15.4281,129.031,127.117,-243.779,-82.899,1154.84
